timestamp,load,ram_usage
1508000,0.14,0.13005266
2008000,0.12,0.13006309
2512000,0.12,0.13017155
3008000,0.12,0.13045998
3508000,0.12,0.1306796
4008000,0.1,0.1306828
4508000,0.12,0.1306828
5008000,0.1,0.13049461
5508000,0.14,0.1305204
6008000,0.12,0.13053809
6508000,0.14,0.13053809
7008000,0.1,0.13054141
7508000,0.14,0.13073193
8008000,0.12,0.13079077
8508000,0.16,0.13086815
9012000,0.14,0.13091053
9512000,0.14,0.13092859
10008000,0.16,0.13105044
10508000,0.14,0.13106519
11008000,0.12,0.13111739
11508000,0.14,0.13079876
12012000,0.12,0.13087848
12508000,0.12,0.1308808
13008000,0.12,0.13094014
13508000,0.14,0.13096605
14008000,0.14,0.13096987
14508000,0.14,0.13096753
15012000,0.12,0.1319345
15512000,0.14,0.13148025
16008000,0.14,0.1315806
16508000,0.12,0.1315596
17008000,0.1,0.13164644
17508000,0.14,0.1317129
18008000,0.14,0.1319136
18508000,0.1,0.13209246
19012000,0.14,0.1319173
19508000,0.16,0.13199013
20012000,0.18,0.13204873
20513000,0.18,0.13212427
21012000,0.18,0.13227156
21508000,0.18,0.13236625
22010000,0.18,0.13198559
22510000,0.18,0.1320464
23010000,0.36,0.13214613
23510000,0.2,0.13225779
24011000,0.18,0.13235728
24511000,0.2,0.13240802
25010000,0.16,0.13213311
25510000,0.16,0.1322218
26019000,0.1923077,0.1323202
26510000,0.16666667,0.13237227
27010000,0.2,0.13237546
27510000,0.1923077,0.13206765
28010000,0.1875,0.13205512
28514000,0.1764706,0.13215534
29010000,0.18367347,0.13182247
29515000,0.13725491,0.13187246
30011000,0.14285715,0.13198411
30511000,0.18,0.1317597
31011000,0.16,0.13175122
31511000,0.2,0.13182296
32011000,0.18,0.1319948
32511000,0.18,0.13200206
33010000,0.18,0.13210326
33515000,0.13725491,0.13190022
34011000,0.1632653,0.1320405
34511000,0.18,0.1320389
35011000,0.18,0.13204087
35509000,0.16,0.13205402
36009000,0.18,0.13217783
36509000,0.18,0.13201544
37013000,0.18,0.13196446
37509000,0.16,0.13198608
38009000,0.18,0.13198669
38509000,0.18,0.13205475
39011000,0.18,0.13209553
39511000,0.16,0.1319378
40011000,0.18,0.13196422
40511000,0.14,0.13203399
41015000,0.15686275,0.13219957
41511000,0.18367347,0.13220756
42011000,0.14,0.13228163
42511000,0.18,0.1321206
43011000,0.16,0.13216063
43511000,0.16,0.13217415
44011000,0.18,0.132161
44511000,0.15384616,0.13222548
45011000,0.1875,0.13230091
45510000,0.16,0.13205217
46011000,0.16,0.13213164
46514000,0.15686275,0.13214602
47011000,0.1632653,0.13217144
47511000,0.16,0.13220142
48011000,0.22,0.1322643
48515000,0.13725491,0.13224354
49011000,0.1632653,0.13235041
49511000,0.18,0.13246638
50011000,0.18,0.1325989
50511000,0.18,0.13275196
51011000,0.18,0.13289347
51511000,0.2,0.13300475
52011000,0.18,0.13323127
52511000,0.18,0.13344058
53008000,0.16,0.13352755
