timestamp,timestamp_sample,device_id,error_count,pressure,temperature
1005000,1005000,6620428,0,1007.2626,24.675455
2000000,2000000,6620428,0,1007.2537,24.675455
3007000,3007000,6620428,0,1007.26245,24.675455
4003000,4003000,6620428,0,1007.2742,24.675455
5004000,5004000,6620428,0,1007.2584,24.675455
6007000,6007000,6620428,0,1007.2793,24.675455
7000000,7000000,6620428,0,1007.2522,24.675455
8002000,8002000,6620428,0,1007.2608,24.675455
9006000,9006000,6620428,0,1007.2627,24.675455
10000000,10000000,6620428,0,1007.25653,24.675455
11003000,11003000,6620428,0,1007.2558,24.675455
12003000,12003000,6620428,0,1007.25995,24.675455
13000000,13000000,6620428,0,1007.25964,24.675455
14000000,14000000,6620428,0,1007.2608,24.675455
15001000,15001000,6620428,0,1007.2655,24.675455
16000000,16000000,6620428,0,1007.2609,24.675455
17000000,17000000,6620428,0,1007.269,24.675455
18004000,18004000,6620428,0,1007.27905,24.675455
19000000,19000000,6620428,0,1007.2571,24.675455
20001000,20001000,6620428,0,1007.2643,24.675455
21003000,21003000,6620428,0,1007.2785,24.675457
22003000,22003000,6620428,0,1007.27057,24.675447
23001000,23001000,6620428,0,1007.232,24.673819
24005000,24005000,6620428,0,1007.1898,24.67205
25000000,25000000,6620428,0,1007.1772,24.671398
26001000,26001000,6620428,0,1007.19086,24.670977
27001000,27001000,6620428,0,1007.19806,24.671137
28003000,28003000,6620428,0,1007.19135,24.670776
29004000,29004000,6620428,0,1007.17474,24.670603
30004000,30004000,6620428,0,1007.18243,24.670397
31001000,31001000,6620428,0,1007.1679,24.670544
32000000,32000000,6620428,0,1007.16473,24.670656
33000000,33000000,6620428,0,1007.1622,24.670546
34004000,34004000,6620428,0,1007.1692,24.670301
35008000,35008000,6620428,0,1007.1828,24.670218
36005000,36005000,6620428,0,1007.1526,24.669977
37001000,37001000,6620428,0,1007.1802,24.670336
38003000,38003000,6620428,0,1007.1744,24.670479
39001000,39001000,6620428,0,1007.1658,24.67052
40003000,40003000,6620428,0,1007.1871,24.67071
41000000,41000000,6620428,0,1007.19116,24.670902
42001000,42001000,6620428,0,1007.1859,24.670835
43004000,43004000,6620428,0,1007.15894,24.670368
44008000,44008000,6620428,0,1007.1672,24.67017
45001000,45001000,6620428,0,1007.1645,24.670055
46003000,46003000,6620428,0,1007.16376,24.670034
47000000,47000000,6620428,0,1007.14136,24.671013
48000000,48000000,6620428,0,1007.2299,24.674767
49000000,49000000,6620428,0,1007.26666,24.675474
50000000,50000000,6620428,0,1007.2669,24.67548
51000000,51000000,6620428,0,1007.2791,24.675484
52001000,52001000,6620428,0,1007.27325,24.675484
