timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
6991000,0.0,-0.0,-0.0041652503,0.0,0.99999785,0.0,-0.0,-0.0020826238,0.0,0.0,-0.0,0,0,0,0,0
6995000,0.0,-0.0,-0.0041650953,0.0,0.99999785,0.0,-0.0,-0.0020825462,0.0,0.0,-0.0,0,0,0,0,0
7044000,0.0,-0.0,-0.004163776,0.0,0.99999785,0.0,-0.0,-0.0020818866,0.0,0.0,-0.0,0,0,0,0,0
7091000,0.0,-0.0,-0.004162894,0.0,0.99999785,0.0,-0.0,-0.0020814457,0.0,0.0,-0.0,0,0,0,0,0
7145000,0.0,-0.0,-0.0041623455,0.0,0.99999785,0.0,-0.0,-0.0020811714,0.0,0.0,-0.0,0,0,0,0,0
7192000,0.0,-0.0,-0.0041622096,0.0,0.99999785,0.0,-0.0,-0.0020811034,0.0,0.0,-0.0,0,0,0,0,0
7239000,0.0,-0.0,-0.0041623055,0.0,0.99999785,0.0,-0.0,-0.0020811514,0.0,0.0,-0.0,0,0,0,0,0
7292000,0.0,-0.0,-0.004162517,0.0,0.99999785,0.0,-0.0,-0.002081257,0.0,0.0,-0.0,0,0,0,0,0
7339000,0.0,-0.0,-0.0041628308,0.0,0.99999785,0.0,-0.0,-0.002081414,0.0,0.0,-0.0,0,0,0,0,0
7393000,0.0,-0.0,-0.004163204,0.0,0.99999785,0.0,-0.0,-0.0020816007,0.0,0.0,-0.0,0,0,0,0,0
7444000,0.0,-0.0,-0.004163719,0.0,0.99999785,0.0,-0.0,-0.002081858,0.0,0.0,-0.0,0,0,0,0,0
7491000,0.0,-0.0,-0.004164192,0.0,0.99999785,0.0,-0.0,-0.0020820946,0.0,0.0,-0.0,0,0,0,0,0
7540000,0.0,-0.0,-0.004164653,0.0,0.99999785,0.0,-0.0,-0.002082325,0.0,0.0,-0.0,0,0,0,0,0
7591000,0.0,-0.0,-0.004165041,0.0,0.99999785,0.0,-0.0,-0.002082519,0.0,0.0,-0.0,0,0,0,0,0
7644000,0.0,-0.0,-0.0041655344,0.0,0.99999785,0.0,-0.0,-0.0020827658,0.0,0.0,-0.0,0,0,0,0,0
7696000,0.0,-0.0,-0.0041660573,0.0,0.99999785,0.0,-0.0,-0.0020830273,0.0,0.0,-0.0,0,0,0,0,0
7744000,0.0,-0.0,-0.004166484,0.0,0.99999785,0.0,-0.0,-0.0020832405,0.0,0.0,-0.0,0,0,0,0,0
7783000,0.0,-0.0,-0.0041666953,0.0,0.99999785,0.0,-0.0,-0.0020833462,0.0,0.0,-0.0,0,0,0,0,0
7841000,0.0,-0.0,-0.004166926,0.0,0.99999785,0.0,-0.0,-0.0020834615,0.0,0.0,-0.0,0,0,0,0,0
7892000,0.0,-0.0,-0.00416727,0.0,0.99999785,0.0,-0.0,-0.0020836336,0.0,0.0,-0.0,0,0,0,0,0
7944000,0.0,-0.0,-0.004167556,0.0,0.99999785,0.0,-0.0,-0.0020837765,0.0,0.0,-0.0,0,0,0,0,0
7991000,0.0,-0.0,-0.004167551,0.0,0.99999785,0.0,-0.0,-0.0020837742,0.0,0.0,-0.0,0,0,0,0,0
8043000,0.0,-0.0,-0.0041675773,0.0,0.99999785,0.0,-0.0,-0.0020837872,0.0,0.0,-0.0,0,0,0,0,0
8087000,0.0,-0.0,-0.0041675214,0.0,0.99999785,0.0,-0.0,-0.0020837593,0.0,0.0,-0.0,0,0,0,0,0
8144000,0.0,-0.0,-0.00416741,0.0,0.99999785,0.0,-0.0,-0.0020837036,0.0,0.0,-0.0,0,0,0,0,0
8185000,0.0,-0.0,-0.0041672084,0.0,0.99999785,0.0,-0.0,-0.0020836028,0.0,0.0,-0.0,0,0,0,0,0
8235000,0.0,-0.0,-0.0041669384,0.0,0.99999785,0.0,-0.0,-0.0020834678,0.0,0.0,-0.0,0,0,0,0,0
8287000,0.0,-0.0,-0.004166714,0.0,0.99999785,0.0,-0.0,-0.0020833556,0.0,0.0,-0.0,0,0,0,0,0
8341000,0.0,-0.0,-0.0041663945,0.0,0.99999785,0.0,-0.0,-0.0020831958,0.0,0.0,-0.0,0,0,0,0,0
8385000,0.0,-0.0,-0.0041661365,0.0,0.99999785,0.0,-0.0,-0.0020830669,0.0,0.0,-0.0,0,0,0,0,0
8444000,0.0,-0.0,-0.0041655786,0.0,0.99999785,0.0,-0.0,-0.002082788,0.0,0.0,-0.0,0,0,0,0,0
8492000,0.0,-0.0,-0.0041651726,0.0,0.99999785,0.0,-0.0,-0.002082585,0.0,0.0,-0.0,0,0,0,0,0
8544000,0.0,-0.0,-0.0041644424,0.0,0.99999785,0.0,-0.0,-0.0020822198,0.0,0.0,-0.0,0,0,0,0,0
