timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
484000,484000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
488000,488000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
532000,532000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
588000,588000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
635000,635000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
688000,688000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
736000,736000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
784000,784000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
835000,835000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
885000,885000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
934000,934000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
987000,987000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1040000,1040000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1085000,1085000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1129000,1129000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1184000,1184000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1239000,1239000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1288000,1288000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1340000,1340000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1388000,1388000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1436000,1436000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1488000,1488000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1536000,1536000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1587000,1587000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1635000,1635000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1688000,1688000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1736000,1736000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1784000,1784000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1841000,1841000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1885000,1885000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1937000,1937000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1992000,1992000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2035000,2035000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2092000,2092000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2135000,2135000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2185000,2185000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2241000,2241000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2285000,2285000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2340000,2340000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2391000,2391000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2436000,2436000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2487000,2487000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2536000,2536000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2584000,2584000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2636000,2636000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2684000,2684000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2735000,2735000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2787000,2787000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
