timestamp,timestamp_sample,device_id,sensor_sample_rate_hz,resolution_hz,peak_frequencies_x[0],peak_frequencies_x[1],peak_frequencies_x[2],peak_frequencies_x[3],peak_frequencies_y[0],peak_frequencies_y[1],peak_frequencies_y[2],peak_frequencies_y[3],peak_frequencies_z[0],peak_frequencies_z[1],peak_frequencies_z[2],peak_frequencies_z[3],peak_magnitude_x[0],peak_magnitude_x[1],peak_magnitude_x[2],peak_magnitude_x[3],peak_magnitude_y[0],peak_magnitude_y[1],peak_magnitude_y[2],peak_magnitude_y[3],peak_magnitude_z[0],peak_magnitude_z[1],peak_magnitude_z[2],peak_magnitude_z[3],total_energy[0],total_energy[1],total_energy[2]
26876168,26875641,6684682,1998.2238,1.9513904,36.89678,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,507.0,436.0,477.0
27731230,27729982,6684682,1998.2238,1.9513904,nan,nan,nan,nan,40.79956,nan,nan,nan,81.88662,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,17.0,nan,nan,nan,458.0,429.0,473.0
27861193,27859108,6684682,1998.2238,1.9513904,nan,nan,nan,nan,81.89833,42.930588,nan,nan,80.258354,nan,nan,nan,nan,nan,nan,nan,25.0,10.0,nan,nan,18.0,nan,nan,nan,457.0,479.0,479.0
27987509,27986733,6684682,1998.2238,1.9513904,nan,nan,nan,nan,nan,nan,nan,nan,82.02433,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32.0,nan,nan,nan,465.0,506.0,481.0
28113450,28112857,6684682,1998.2238,1.9513904,nan,nan,nan,nan,81.9584,nan,nan,nan,82.02433,nan,nan,nan,nan,nan,nan,nan,32.0,nan,nan,nan,32.0,nan,nan,nan,496.0,481.0,481.0
28244623,28243486,6684682,1998.2238,1.9513904,nan,nan,nan,nan,81.9584,80.340195,nan,nan,81.9584,nan,nan,nan,nan,nan,nan,nan,25.0,10.0,nan,nan,13.0,nan,nan,nan,511.0,452.0,443.0
28370229,28369610,6684682,1998.2238,1.9513904,nan,nan,nan,nan,82.09191,nan,nan,nan,81.9584,nan,nan,nan,nan,nan,nan,nan,32.0,nan,nan,nan,13.0,nan,nan,nan,457.0,536.0,443.0
28500774,28498738,6684682,1998.2238,1.9513904,nan,nan,nan,nan,81.9584,nan,nan,nan,39.193737,nan,nan,nan,nan,nan,nan,nan,26.0,nan,nan,nan,10.0,nan,nan,nan,491.0,516.0,475.0
28627019,28626364,6684682,1998.2238,1.9513904,nan,nan,nan,nan,81.89246,nan,nan,nan,39.193737,nan,nan,nan,nan,nan,nan,nan,32.0,nan,nan,nan,10.0,nan,nan,nan,471.0,496.0,475.0
28631200,28627865,6684682,1998.2238,1.9513904,nan,nan,nan,nan,81.89246,nan,nan,nan,82.13429,nan,nan,nan,nan,nan,nan,nan,32.0,nan,nan,nan,18.0,nan,nan,nan,471.0,496.0,478.0
28753172,28752488,6684682,1998.2238,1.9513904,81.885796,nan,nan,nan,81.89246,nan,nan,nan,82.13429,nan,nan,nan,17.0,nan,nan,nan,32.0,nan,nan,nan,18.0,nan,nan,nan,449.0,496.0,478.0
