timestamp,load,ram_usage
26831024,0.31471884,0.28095913
27330799,0.4496234,0.33781207
27830767,0.37706614,0.33781207
28331018,0.34867507,0.33781207
28830767,0.34830678,0.33781207
29330793,0.3476141,0.33781207
29831230,0.3469121,0.33781207
30330771,0.35072875,0.33781207
30830766,0.34345198,0.33781207
31330803,0.35211724,0.33781207
31830770,0.34310406,0.33781207
32330773,0.34442055,0.33781207
32830764,0.34290212,0.33781207
33330766,0.3484413,0.33781207
33830829,0.34787154,0.33781207
34330806,0.3474111,0.33781207
34831072,0.34345245,0.33781207
35330919,0.3447762,0.33781207
35830916,0.34416276,0.33781207
36330768,0.3520909,0.33781207
36830766,0.34654868,0.33781207
37330769,0.3430813,0.33781207
37830807,0.34782332,0.33781207
38330993,0.34713846,0.33781207
38830886,0.3428753,0.33781207
39330767,0.35166508,0.3380752
39830770,0.35140997,0.3380752
40330808,0.3465262,0.3380752
40830766,0.34732115,0.3380752
41330766,0.34544337,0.3380752
41830764,0.340806,0.3380752
42330767,0.343104,0.3380752
42830768,0.352722,0.3380752
43330768,0.3456573,0.3380752
43830764,0.3518147,0.3380752
44330788,0.34495747,0.3380752
44830797,0.3498348,0.3380752
45330768,0.3486346,0.3380752
45830764,0.3469187,0.3380752
46330769,0.34899068,0.3380752
46830766,0.34694397,0.3380752
47330803,0.34710503,0.3380752
47830768,0.34808707,0.3380752
48330767,0.34898132,0.3380752
48830790,0.34569478,0.3380752
49330784,0.35842574,0.33871657
49830768,0.35191256,0.33871657
50330766,0.34945333,0.33871657
50830764,0.34487468,0.33871657
51330770,0.34888732,0.33871657
51830766,0.34994268,0.33871657
52330925,0.3474418,0.33871657
52831128,0.35226423,0.33871657
53330852,0.35295415,0.33871657
53831092,0.34192717,0.33871657
54331076,0.39940357,0.33871657
54830981,0.30781788,0.33871657
