timestamp,voltage5v_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid
27133005,5.1975403,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
27143108,5.1930084,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
27633001,5.181427,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
28132996,5.2071075,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
28633015,5.1856565,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
29143132,5.2007627,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
29643452,5.1997557,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
30133002,5.1930084,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
30632995,5.2064023,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
31132999,5.1919007,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
31632997,5.1890807,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
32132998,5.187268,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
32643001,5.200461,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
33142997,5.1961303,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
33632995,5.2022734,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
34132997,5.194821,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
34632997,5.204791,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
35132995,5.193713,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
35632999,5.193915,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
36143035,5.2052946,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
36643016,5.2025757,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
37132996,5.1833405,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
37632996,5.203381,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
38132996,5.1985474,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
38632995,5.1471863,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
39132998,5.200461,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
39642995,5.1809235,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
40143000,5.189685,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
40633002,5.178204,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
41132995,5.1711545,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
41633001,5.208618,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
42133002,5.2007627,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
42632999,5.1993527,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
43142996,5.1943173,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
43642997,5.1904907,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
44132997,5.1919007,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
44632999,5.1746793,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
45133003,5.175888,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
45632997,5.191699,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
46132998,5.203381,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
46642997,5.190088,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
47142995,5.1954255,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
47633018,5.2011657,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
48133018,5.1977415,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
48633056,5.2032804,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
49133453,5.1977415,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
49633055,5.182837,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
50143014,5.1973386,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
50643047,5.1819305,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
51132997,5.1907926,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
51632996,5.195828,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
52133001,5.206906,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
52633093,5.184851,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
53132996,5.1936126,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
53643093,5.1787076,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
54143055,5.198849,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
54632995,5.1743774,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
