timestamp,speed_xy,speed_up,speed_down,want_takeoff
49475511,5.0,3.0,1.0,0
49492129,5.0,3.0,1.0,0
50464912,5.0,3.0,1.0,0
51474034,5.0,3.0,1.0,0
52476721,5.0,3.0,1.0,0
53467608,5.0,3.0,1.0,0
54475031,5.0,3.0,1.0,0
