timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
27140674,63.939453,19722.225,0,16,12214,65536,0,3,246
28142421,106.694336,106.16468,0,49,6594,65536,0,3,246
29143432,141.23926,70.40841,0,80,3767,65536,0,3,246
30144347,172.79199,57.464897,0,107,3860,65536,0,3,246
31145346,204.4502,51.011635,0,134,3963,65536,0,3,246
32146386,232.9082,46.498383,0,166,6998,65536,0,3,246
33147367,268.7246,44.713398,0,191,5862,65536,0,3,246
34148378,304.0625,43.369682,0,223,4021,65536,0,3,246
35149343,332.80664,41.538986,0,260,6852,65536,0,3,246
36150452,364.1172,40.399025,0,289,6716,65536,0,3,246
37151346,396.18848,39.5638,0,323,5491,65536,0,3,246
38152342,426.4453,38.715282,0,351,6397,65536,0,3,246
39153348,456.71387,38.009075,0,384,7313,65536,0,3,246
40154351,488.27344,37.51068,0,415,6543,65536,0,3,246
41155348,526.15234,37.53428,0,449,192,65536,0,3,246
42156345,553.60156,36.860294,0,481,3811,65536,0,3,246
43157348,581.06055,36.271137,0,514,7461,65536,0,3,246
44158341,619.21094,36.37943,0,543,192,65536,0,3,246
45159344,649.8125,36.0568,0,577,292,65536,0,3,246
46160342,681.0791,35.803097,0,607,292,65536,0,3,246
47161350,708.041,35.359764,0,642,4094,65536,0,3,246
48162349,742.82227,35.33057,0,675,345,65536,0,3,246
49163376,774.4541,35.160995,0,706,634,65536,0,3,246
50164523,803.375,34.888256,0,735,3791,65536,0,3,246
51165348,839.0791,34.92101,0,766,395,65536,0,3,246
52166341,873.2197,34.888447,0,800,743,65536,0,3,246
53167345,904.09766,34.73303,0,832,4409,65536,0,3,246
54168347,942.17773,34.85556,0,832,465,65536,0,3,246
