timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
27140215,27135441,0,nan,nan,0.015319884,0.002631724,-0.06741621,0.007493952,-0.009562664,0.36621004,0.006181934,0.0043291,0.00034181194,4.279799e-05,0.005850148,-0.0040072077,0.0030249923,-0.014042036,0.0040809046,0.033030342,0.14588296,0.02546265,nan,0.1002909,0.022651525,0.015290294,0.052590124,0.032569863,inf,inf,inf,inf,1,1,1,1,2,1,1,1,1,0,0,1,0
27146233,27145905,0,nan,nan,0.01531088,0.0026391703,-0.067415506,0.007493952,-0.009562664,0.36621004,0.0061426223,0.004442974,0.00037364833,7.417629e-05,0.005850148,-0.0040072077,0.0030249923,0.004890953,0.018900149,0.004333194,0.1459099,0.02546265,nan,0.100291625,0.02304439,0.01553184,0.05310557,0.032853145,inf,inf,inf,inf,1,1,1,1,2,1,1,1,1,0,0,1,0
27239454,27234494,0,nan,nan,0.015245728,0.002663336,-0.06743824,0.007493952,-0.009562664,0.36621004,0.0065193,0.004064651,-3.4108078e-05,-0.0003427821,0.005850148,-0.0040072077,0.0030249923,-0.011095266,0.006552399,-0.020174686,0.14580792,0.02546265,nan,0.10027016,0.020311425,0.013818696,0.05005214,0.031101458,inf,inf,inf,inf,1,1,1,1,2,1,1,1,1,0,0,1,0
27338593,27333592,0,nan,nan,0.015150395,0.0026606438,-0.06745819,0.007493952,-0.009562664,0.36621004,0.004831018,0.0041136937,6.617045e-05,-0.00024169148,0.005850148,-0.0040072077,0.0030249923,-0.037586253,0.014490557,0.0025504672,0.14570682,0.02546265,nan,0.1002922,0.021061769,0.014267582,0.051337633,0.031805474,inf,inf,inf,inf,1,1,1,1,2,1,1,1,1,0,0,1,0
27440524,27440197,0,nan,nan,0.014641206,0.0028174187,-0.067402385,0.007493952,-0.009562664,0.36621004,0.00075669226,0.007961098,0.0015077394,0.0012088246,0.005850148,-0.0040072077,0.0030249923,0.009925737,0.19278884,-0.045502275,0.14562991,0.02546265,nan,0.10022844,0.021288518,0.014390053,0.051857077,0.032078106,inf,inf,inf,inf,1,1,1,1,2,1,1,1,1,0,0,1,0
27539617,27539296,0,nan,nan,0.013815003,0.0032198685,-0.06714234,0.007493952,-0.009562664,0.36621004,-0.0045170034,0.0076252306,0.0043429686,0.0040580416,0.005850148,-0.0040072077,0.0030249923,-0.25622755,-0.47791225,0.32320127,0.14546005,0.02546265,nan,0.1,0.021994432,0.014820097,0.052703947,0.032581966,inf,inf,inf,inf,1,1,1,1,2,1,1,1,1,0,0,1,0
27637260,27636891,0,nan,nan,0.012556336,0.003865996,-0.06671216,0.007493952,-0.009562664,0.36621004,-0.011298996,0.009454843,0.004614709,0.004339918,0.005850148,-0.0040072077,0.0030249923,-0.78077435,-1.1481844,-0.17296647,0.1453799,0.02546265,nan,0.1,0.022662709,0.015232549,0.053460628,0.033025067,inf,inf,inf,inf,1,1,1,1,2,1,1,1,1,0,0,1,0
27739340,27739014,0,nan,nan,0.010719301,0.004866704,-0.06617089,0.007493952,-0.009562664,0.36621004,-0.013085678,0.018815396,0.0067984373,0.0065209405,0.005850148,-0.0040072077,0.0030249923,0.7740649,1.2388732,0.21886304,0.14542486,0.02546265,nan,0.1,0.022065766,0.014880537,0.052503284,0.032511577,inf,inf,inf,inf,1,1,1,1,2,1,1,1,1,0,0,1,0
27836916,27836586,0,nan,nan,0.008600492,0.006005053,-0.06566185,0.007493952,-0.009562664,0.36621004,-0.019100666,0.020806186,0.007235911,0.006916202,0.005850148,-0.0040072077,0.0030249923,-0.10996683,0.058772955,0.10419765,0.14539927,0.02546265,nan,0.1,0.022719948,0.015284411,0.05332461,0.0329867,inf,inf,inf,inf,1,1,1,1,2,1,1,1,1,0,0,1,0
27930137,27929679,0,nan,nan,0.0062658554,0.007356881,-0.06511174,0.007493952,-0.009562664,0.36621004,-0.028107388,0.020514268,0.0065063876,0.0060889055,0.005850148,-0.0040072077,0.0030249923,-0.9107115,-1.0198253,-0.20613514,0.14532773,0.02546265,nan,0.1,0.021016875,0.014229847,0.051327575,0.03181588,inf,inf,inf,inf,1,1,1,1,2,1,1,1,1,0,0,1,0
28029274,28028820,0,nan,nan,0.0035497637,0.008934688,-0.06458846,0.007493952,-0.009562664,0.36621004,-0.031528436,0.023585156,0.0075193634,0.0069338228,0.005850148,-0.0040072077,0.0030249923,-0.33560902,-0.37934983,0.020109331,0.14520328,0.02546265,nan,0.1,0.020929039,0.014162173,0.05136843,0.03184258,inf,inf,inf,inf,1,1,1,1,2,1,1,1,1,0,0,1,0
28137192,28136881,0,nan,nan,0.000542073,0.010729974,-0.06399853,0.007493952,-0.009562664,0.36621004,-0.036248814,0.02601038,0.008058961,0.007235804,0.005850148,-0.0040072077,0.0030249923,-0.7252532,-0.85987365,-0.21426927,0.14510866,0.02546265,nan,0.1,0.022263266,0.014968313,0.053344343,0.032875493,inf,inf,inf,inf,1,1,1,1,2,1,1,1,1,0,0,1,0
28243803,28243486,0,nan,nan,-0.002312705,0.012512538,-0.06337508,0.007493952,-0.009562664,0.36621004,-0.037652723,0.031180866,0.009848652,0.008755657,0.005850148,-0.0040072077,0.0030249923,-0.3128236,0.03452163,-0.23067027,0.14503302,0.02546265,nan,0.1,0.02342521,0.015679186,0.054640364,0.033611733,inf,inf,inf,inf,1,1,1,1,2,1,1,1,1,0,0,1,0
28336938,28336623,0,nan,nan,-0.004641416,0.014008885,-0.06276722,0.007493952,-0.009562664,0.36621004,-0.038299255,0.032835856,0.01226181,0.010900821,0.005850148,-0.0040072077,0.0030249923,0.5580286,0.5354478,0.2745519,0.14490186,0.02546265,nan,0.1,0.023465103,0.015723936,0.054376405,0.033491615,inf,inf,inf,inf,1,1,1,1,2,1,1,1,1,0,0,1,0
28435983,28435675,0,nan,nan,-0.0067389943,0.015187915,-0.06220653,0.007493952,-0.009562664,0.36621004,-0.039850295,0.034072813,0.0114122555,0.009671403,0.005850148,-0.0040072077,0.0030249923,0.63910735,1.1699377,0.17165884,0.14485577,0.02546265,nan,0.1,0.022705236,0.015279102,0.053158697,0.032861214,inf,inf,inf,inf,1,1,1,1,2,1,1,1,1,0,0,1,0
