timestamp,main_state_changes,main_state
27053716,2,7
27559639,2,7
28065638,2,7
28571638,2,7
29077652,2,7
29583653,2,7
30056658,2,7
30067711,2,7
30573637,2,7
31068683,2,7
31079667,2,7
31585691,2,7
32091637,2,7
32597669,2,7
33103674,2,7
33609636,2,7
34115639,2,7
34621636,2,7
35127640,2,7
35633638,2,7
36084712,2,7
36095665,2,7
36601652,2,7
37107640,2,7
37613673,2,7
38119664,2,7
38625638,2,7
39087659,2,7
39098669,2,7
39109788,2,7
39615816,2,7
40121713,2,7
40627694,2,7
41133669,2,7
41639803,2,7
42145708,2,7
42651652,2,7
43157636,2,7
43663638,2,7
44169699,2,7
44675637,2,7
45181637,2,7
45687663,2,7
46193639,2,7
46699637,2,7
47205663,2,7
47711646,2,7
48217649,2,7
48723678,2,7
49108842,3,11
49614635,3,11
50120654,3,11
50627176,3,11
51132635,3,11
51638685,3,11
52144754,3,11
52650719,3,11
53157152,3,11
53662662,3,11
54003694,3,11
54125678,3,11
54137655,3,11
54633651,3,11
