timestamp,timestamp_sample,device_id,error_count,pressure,temperature
1001000,1001000,6620172,0,1007.2723,24.675455
2003000,2003000,6620172,0,1007.25244,24.675455
3000000,3000000,6620172,0,1007.26117,24.675455
4001000,4001000,6620172,0,1007.26764,24.675455
5001000,5001000,6620172,0,1007.27203,24.675455
6004000,6004000,6620172,0,1007.2565,24.675455
7001000,7001000,6620172,0,1007.27704,24.675455
8005000,8005000,6620172,0,1007.27563,24.675455
9000000,9000000,6620172,0,1007.27704,24.675455
10000000,10000000,6620172,0,1007.2711,24.675455
11005000,11005000,6620172,0,1007.26825,24.675455
12001000,12001000,6620172,0,1007.26575,24.675455
13004000,13004000,6620172,0,1007.259,24.675455
14000000,14000000,6620172,0,1007.2645,24.675455
15004000,15004000,6620172,0,1007.26965,24.675455
16005000,16005000,6620172,0,1007.2622,24.675455
17001000,17001000,6620172,0,1007.27185,24.675455
18001000,18001000,6620172,0,1007.26025,24.675455
19000000,19000000,6620172,0,1007.2801,24.675457
20004000,20004000,6620172,0,1007.2557,24.67545
21000000,21000000,6620172,0,1007.2199,24.673803
22000000,22000000,6620172,0,1007.212,24.672104
23005000,23005000,6620172,0,1007.19147,24.671488
24000000,24000000,6620172,0,1007.1979,24.671055
25004000,25004000,6620172,0,1007.19403,24.671282
26004000,26004000,6620172,0,1007.1788,24.670946
27004000,27004000,6620172,0,1007.1663,24.670786
28003000,28003000,6620172,0,1007.1746,24.670563
29000000,29000000,6620172,0,1007.1661,24.670647
30001000,30001000,6620172,0,1007.1749,24.670828
31005000,31005000,6620172,0,1007.16595,24.670895
32004000,32004000,6620172,0,1007.1674,24.670849
33000000,33000000,6620172,0,1007.1761,24.670818
34000000,34000000,6620172,0,1007.1726,24.670692
35004000,35004000,6620172,0,1007.1821,24.67075
36005000,36005000,6620172,0,1007.1684,24.67085
37000000,37000000,6620172,0,1007.19354,24.67093
38001000,38001000,6620172,0,1007.17053,24.671062
39003000,39003000,6620172,0,1007.17993,24.671247
40001000,40001000,6620172,0,1007.1897,24.67139
41001000,41001000,6620172,0,1007.18005,24.671305
42001000,42001000,6620172,0,1007.1855,24.671186
43004000,43004000,6620172,0,1007.1843,24.671103
44005000,44005000,6620172,0,1007.16943,24.671026
45004000,45004000,6620172,0,1007.1713,24.670933
46001000,46001000,6620172,0,1007.2037,24.67377
47000000,47000000,6620172,0,1007.27527,24.675484
48000000,48000000,6620172,0,1007.2633,24.675459
49005000,49005000,6620172,0,1007.2744,24.675491
50001000,50001000,6620172,0,1007.2806,24.675491
