timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
765000,765000,0.0,0.0,0.012235478,1.110223e-16,5.467236e-05,5.1937246e-07,512,0,0.70622146,3.5000029,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
777000,777000,0.0,0.0,0.012479136,1.110223e-16,0.00011709203,1.8876374e-06,512,0,0.7097526,3.5000114,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
965000,965000,0.0,0.0,0.01387389,1.110223e-16,0.0005061664,7.381989e-05,512,0,1.39438,1.5657963,0.0,nan,nan,0.0013818237,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1164000,1164000,0.0,0.0,0.016521437,1.110223e-16,0.00020339177,0.0017895522,512,0,1.2025658,1.1693276,0.0,nan,nan,0.00013971103,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1368000,1368000,0.0,0.0,0.016648749,1.110223e-16,0.0004067833,0.009153215,512,0,1.0015416,0.9782656,0.0,nan,nan,0.003746169,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1581000,1581000,0.0,0.0,0.018746668,1.7832957e-15,0.00038337195,0.005239062,512,0,0.5515944,0.86614937,0.0,nan,nan,0.0008788738,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1769000,1769000,0.0,0.0,0.018218542,5.349887e-15,0.0005197767,0.0036795437,512,0,0.78125024,0.7941211,0.0,nan,nan,0.0011684867,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1960000,1960000,0.0,0.0,0.018803636,1.7833303e-14,0.00037817704,0.0011842716,512,0,0.70836407,0.76510805,0.0,nan,nan,0.00089155405,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2172000,2172000,0.0,0.0,0.018771969,2.6749436e-14,1.5782192e-05,0.0013586655,512,0,0.6906357,0.73805135,0.0,nan,nan,0.0010467914,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2368000,2368000,0.0,0.0,0.02059145,7.308745e-14,0.00017586816,0.0011711549,512,0,0.67926073,0.72076845,0.0,nan,nan,0.0005336572,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
