timestamp,mag_inconsistency_angle
500000,0.0
1000000,0.0
1500000,0.0
2000000,0.0
2505000,0.0
3000000,0.0
3501000,0.0
4000000,0.0
4501000,0.0
5000000,0.0
5497000,0.0
6000000,0.0
6506000,0.0
7000000,0.0
7500000,0.0
8005000,0.0
8502000,0.0
9001000,0.0
9501000,0.0
9999000,0.0
10498000,0.0
11000000,0.0
11504000,0.0
12001000,0.0
12500000,0.0
13002000,0.0
13497000,0.0
14004000,0.0
14497000,0.0
15001000,0.0
15504000,0.0
16000000,0.0
16496000,0.0
17000000,0.0
17500000,0.0
17737000,0.0
50849000,0.0
50857000,0.0
51349000,0.0
