timestamp,indicated_airspeed_m_s,true_airspeed_m_s,air_temperature_celsius,confidence
476000,-0.6783947,-0.69179165,24.675455,1.0
480000,-0.6783947,-0.69179165,24.675455,1.0
484000,-0.6783947,-0.69179165,24.675455,1.0
488000,-0.83859396,-0.8551546,24.675455,1.0
492000,-0.83859396,-0.8551546,24.675455,1.0
497000,0.7526999,0.7675643,24.675455,1.0
500000,0.7526999,0.7675643,24.675455,1.0
504000,0.7526999,0.7675643,24.675455,1.0
508000,0.9060599,0.9239529,24.675455,1.0
512000,0.9060599,0.9239529,24.675455,1.0
516000,-0.65231663,-0.6651986,24.675455,1.0
520000,-0.65231663,-0.6651986,24.675455,1.0
524000,-0.65231663,-0.6651986,24.675455,1.0
528000,0.99421364,1.0138508,24.675455,1.0
537000,0.80787486,0.82383156,24.675455,1.0
539000,0.80787486,0.82383156,24.675455,1.0
544000,0.80787486,0.82383156,24.675455,1.0
548000,0.68651056,0.70007014,24.675455,1.0
552000,0.68651056,0.70007014,24.675455,1.0
557000,0.3259965,0.3324354,24.675455,1.0
561000,0.3259965,0.3324354,24.675455,1.0
565000,-0.97958213,-0.9989303,24.675455,1.0
569000,-0.97958213,-0.9989303,24.675455,1.0
573000,-0.97958213,-0.9989303,24.675455,1.0
577000,0.8986709,0.91642094,24.675455,1.0
582000,0.8986709,0.9164201,24.675455,1.0
588000,0.6559852,0.6689412,24.675455,1.0
592000,0.6559852,0.6689412,24.675455,1.0
596000,-0.9873516,-1.0068523,24.675455,1.0
600000,-0.9873516,-1.0068523,24.675455,1.0
606000,0.88346314,0.900912,24.675455,1.0
611000,0.88346314,0.900912,24.675455,1.0
617000,-0.93513685,-0.95360625,24.675455,1.0
620000,-0.93513685,-0.95360625,24.675455,1.0
624000,-0.93513685,-0.95360625,24.675455,1.0
628000,0.7456024,0.7603284,24.675455,1.0
632000,0.7456024,0.7603279,24.675455,1.0
636000,0.6140709,0.62619865,24.675455,1.0
645000,0.05002369,0.051011644,24.675455,1.0
649000,0.05002369,0.051011644,24.675455,1.0
653000,0.05002369,0.051011644,24.675455,1.0
658000,-0.6258224,-0.6381823,24.675455,1.0
666000,-0.89983916,-0.91761076,24.675455,1.0
673000,-0.89983916,-0.91761076,24.675455,1.0
677000,0.5809,0.59237266,24.675455,1.0
681000,0.5809,0.5923748,24.675455,1.0
685000,0.5016985,0.5116088,24.675455,1.0
689000,0.5016985,0.5116088,24.675455,1.0
693000,0.5016985,0.5116088,24.675455,1.0
701000,0.5514546,0.5623477,24.675455,1.0
705000,0.4345162,0.44309938,24.675455,1.0
709000,0.4345162,0.44309938,24.675455,1.0
713000,0.4345162,0.44309938,24.675455,1.0
717000,0.41628185,0.42450485,24.675455,1.0
721000,0.41628185,0.42450485,24.675455,1.0
725000,0.70338035,0.71727455,24.675455,1.0
729000,0.70338035,0.71727455,24.675455,1.0
733000,0.70338035,0.71727175,24.675455,1.0
735000,-0.7707068,-0.7859279,24.675455,1.0
740000,-0.7707068,-0.7859279,24.675455,1.0
744000,-0.7707068,-0.7859279,24.675455,1.0
748000,0.9100269,0.9279995,24.675455,1.0
752000,0.9100269,0.9279995,24.675455,1.0
756000,-0.5657123,-0.5768848,24.675455,1.0
760000,-0.5657123,-0.5768848,24.675455,1.0
764000,-0.5657123,-0.5768848,24.675455,1.0
768000,-0.68192774,-0.69539547,24.675455,1.0
772000,-0.68192774,-0.69539547,24.675455,1.0
776000,-0.9088484,-0.92679775,24.675455,1.0
780000,-0.9088484,-0.92679775,24.675455,1.0
784000,-0.9088484,-0.92679775,24.675455,1.0
788000,0.515797,0.5259834,24.675455,1.0
793000,0.515797,0.5259834,24.675455,1.0
796000,-0.7448893,-0.7596,24.675455,1.0
805000,0.71200573,0.726067,24.675455,1.0
810000,0.71200573,0.726067,24.675455,1.0
815000,0.9143239,0.93238074,24.675455,1.0
820000,0.9143239,0.93238074,24.675455,1.0
824000,0.9143239,0.93238074,24.675455,1.0
828000,-0.39619082,-0.40401512,24.675455,1.0
833000,-0.39619082,-0.40401512,24.675455,1.0
