timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],thrust[0],thrust[1],thrust[2]
11389000,0.004479691,0.027229954,-0.007499842,-0.0034851711,0.0012206341,-0.00019844768,-0.00028783377,0.69971216,-0.021245003,-0.047986146,-0.047986146,0.0,-4.0,-4.0,nan,nan,nan
11417000,0.0046462254,0.027798137,0.004665196,-0.0034310196,0.0019339828,0.0005450446,0.0010660545,0.6984343,0.021556139,0.04869485,-0.11191762,0.0,0.0,-4.0,nan,nan,nan
11612000,0.0106210355,0.034290127,0.012701442,-0.0030848342,0.0015517288,0.00034763754,0.0005055467,0.6994882,0.027749777,0.056933045,-0.063985206,0.0,0.0,-4.0,nan,nan,nan
11814000,0.010239378,0.029066257,0.017285861,-0.0029956035,-0.0005541887,0.0004804712,0.00064704905,0.69935274,0.035429955,0.070620656,-0.07195961,0.0,0.0,-4.0,nan,nan,nan
12013000,0.0025027436,0.015787855,0.035150595,-0.0033517366,-0.002102627,0.00069146184,0.00084364146,0.6991195,0.045042276,0.06676388,-0.08392672,0.0,0.0,-4.0,nan,nan,nan
12216000,-0.0028283508,0.0016334623,0.06549389,-0.0039601503,-0.0030361975,0.0006807501,0.0007212326,0.6992788,0.05796349,0.0759596,-0.0759596,0.0,4.0,-4.0,nan,nan,nan
12416000,-0.010593433,-0.0029523363,0.08486311,-0.004364793,-0.001768823,0.0007411045,0.0007411045,0.6985442,0.03230405,0.03230405,-0.107918166,0.0,0.0,-4.0,nan,nan,nan
12616000,-0.017765766,-0.006237615,0.075552545,-0.004655312,-0.00131696,0.0006157435,0.0006157435,0.69920015,0.041616797,0.041616797,-0.07999061,0.0,0.0,-4.0,nan,nan,nan
12816000,-0.012608947,-0.006667741,0.0844076,-0.0048713195,-0.00083458144,0.00070981827,0.00070981827,0.6992006,0.05319953,0.05319953,-0.07997003,0.0,0.0,-4.0,nan,nan,nan
13009000,-0.00526006,-0.0063010454,0.097890556,-0.0050055655,-0.00058396254,0.0006772032,0.0006772032,0.6992006,0.04870057,0.04870057,-0.07997207,0.0,0.0,-4.0,nan,nan,nan
13212000,-0.00085362396,-0.0052034506,0.10258576,-0.0051146294,-0.0004711975,0.0006370464,0.0006370464,0.6993521,0.062684655,0.062684655,-0.071993195,0.0,0.0,-4.0,nan,nan,nan
13413000,-0.002527404,-0.0040820483,0.11074661,-0.0051923203,-0.00036149015,0.00051794894,0.00051794894,0.6994221,0.046099544,0.046099544,-0.067991555,0.0,0.0,-4.0,nan,nan,nan
13613000,-0.003830501,-0.0054807584,0.09834939,-0.0052746506,-0.00045097354,0.0007078358,0.0007078358,0.6988482,0.036394835,0.036394835,-0.0959926,0.0,0.0,-4.0,nan,nan,nan
13813000,-0.001204419,-0.007060682,0.05932872,-0.0053507015,-0.00031984277,0.0007074191,0.0007074191,0.6991185,0.046658397,0.046658397,-0.08397587,0.0,0.0,-4.0,nan,nan,nan
13996000,0.0028710223,-0.010456792,0.02906348,-0.005428561,-0.00045652268,-0.0009729322,-0.0009729322,0.6988486,-0.058191657,-0.058191657,-0.09597361,0.0,0.0,-4.0,nan,nan,nan
14214000,0.0081821615,-0.0126697775,0.014164133,-0.005494482,-0.00023722857,0.00061547314,0.00061547314,0.6993525,0.05597174,0.05597174,-0.07197043,0.0,0.0,-4.0,nan,nan,nan
14416000,0.015666122,-0.016721472,0.019651502,-0.005570078,-0.00036552083,0.00073505694,0.00073505694,0.6992007,0.057291865,0.057291865,-0.07996609,0.0,0.0,-4.0,nan,nan,nan
14614000,0.024437863,-0.01280333,0.014098271,-0.0055542183,0.0002753352,0.0006474553,0.0006474553,0.69935256,0.07196973,0.07196973,-0.07196973,4.0,4.0,-4.0,nan,nan,nan
