timestamp,timestamp_sample,device_id,sensor_sample_rate_hz,resolution_hz,peak_frequencies_x[0],peak_frequencies_x[1],peak_frequencies_x[2],peak_frequencies_x[3],peak_frequencies_y[0],peak_frequencies_y[1],peak_frequencies_y[2],peak_frequencies_y[3],peak_frequencies_z[0],peak_frequencies_z[1],peak_frequencies_z[2],peak_frequencies_z[3],peak_magnitude_x[0],peak_magnitude_x[1],peak_magnitude_x[2],peak_magnitude_x[3],peak_magnitude_y[0],peak_magnitude_y[1],peak_magnitude_y[2],peak_magnitude_y[3],peak_magnitude_z[0],peak_magnitude_z[1],peak_magnitude_z[2],peak_magnitude_z[3],total_energy[0],total_energy[1],total_energy[2]
51984426,51982479,6684682,1998.6675,1.9518237,60.506535,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,411.0,456.0,491.0
52838603,52835244,6684682,1998.6675,1.9518237,nan,nan,nan,nan,nan,nan,nan,nan,46.83802,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,484.0,473.0,494.0
53091021,53090474,6684682,1998.6675,1.9518237,nan,nan,nan,nan,82.04464,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.0,nan,nan,nan,nan,nan,nan,nan,474.0,492.0,487.0
53217322,53216586,6684682,1998.6675,1.9518237,81.97659,35.298794,nan,nan,82.04464,nan,nan,nan,nan,nan,nan,nan,16.0,10.0,nan,nan,25.0,nan,nan,nan,nan,nan,nan,nan,456.0,492.0,488.0
53221417,53218087,6684682,1998.6675,1.9518237,81.97659,35.298794,nan,nan,50.47726,83.8257,nan,nan,nan,nan,nan,nan,16.0,10.0,nan,nan,17.0,17.0,nan,nan,nan,nan,nan,nan,456.0,476.0,488.0
53348082,53347203,6684682,1998.6675,1.9518237,nan,nan,nan,nan,nan,nan,nan,nan,82.10137,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.0,nan,nan,nan,483.0,526.0,544.0
53478226,53474819,6684682,1998.6675,1.9518237,nan,nan,nan,nan,37.07094,nan,nan,nan,82.10137,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,20.0,nan,nan,nan,482.0,485.0,544.0
53604482,53602432,6684682,1998.6675,1.9518237,83.95304,nan,nan,nan,83.937294,nan,nan,nan,nan,nan,nan,nan,13.0,nan,nan,nan,17.0,nan,nan,nan,nan,nan,nan,nan,458.0,473.0,499.0
53730586,53730047,6684682,1998.6675,1.9518237,83.740036,nan,nan,nan,82.079315,nan,nan,nan,nan,nan,nan,nan,25.0,nan,nan,nan,17.0,nan,nan,nan,nan,nan,nan,nan,476.0,477.0,489.0
53861080,53857662,6684682,1998.6675,1.9518237,82.26991,nan,nan,nan,82.079315,nan,nan,nan,nan,nan,nan,nan,26.0,nan,nan,nan,17.0,nan,nan,nan,nan,nan,nan,nan,502.0,477.0,504.0
53987306,53986779,6684682,1998.6675,1.9518237,83.613716,nan,nan,nan,83.80289,nan,nan,nan,nan,nan,nan,nan,18.0,nan,nan,nan,25.0,nan,nan,nan,nan,nan,nan,nan,499.0,536.0,485.0
54113242,54112892,6684682,1998.6675,1.9518237,83.69085,nan,nan,nan,83.80289,nan,nan,nan,nan,nan,nan,nan,18.0,nan,nan,nan,25.0,nan,nan,nan,nan,nan,nan,nan,493.0,536.0,490.0
54117722,54114393,6684682,1998.6675,1.9518237,83.69085,nan,nan,nan,82.151535,38.81869,nan,nan,nan,nan,nan,nan,18.0,nan,nan,nan,25.0,16.0,nan,nan,nan,nan,nan,nan,493.0,500.0,490.0
54243933,54242008,6684682,1998.6675,1.9518237,82.075,nan,nan,nan,82.151535,38.81869,nan,nan,nan,nan,nan,nan,29.0,nan,nan,nan,25.0,16.0,nan,nan,nan,nan,nan,nan,497.0,500.0,462.0
54244252,54243558,6684682,1998.6675,1.9518237,82.075,nan,nan,nan,83.651566,nan,nan,nan,nan,nan,nan,nan,29.0,nan,nan,nan,29.0,nan,nan,nan,nan,nan,nan,nan,497.0,502.0,462.0
54374456,54371171,6684682,1998.6675,1.9518237,nan,nan,nan,nan,82.214165,40.988297,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,10.0,nan,nan,nan,nan,nan,nan,476.0,500.0,477.0
54500829,54498785,6684682,1998.6675,1.9518237,82.16206,nan,nan,nan,82.27762,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,13.0,nan,nan,nan,nan,nan,nan,nan,490.0,484.0,497.0
54631484,54629358,6684682,1998.6675,1.9518237,nan,nan,nan,nan,83.75573,nan,nan,nan,83.84211,nan,nan,nan,nan,nan,nan,nan,29.0,nan,nan,nan,37.0,nan,nan,nan,484.0,483.0,491.0
54757771,54756973,6684682,1998.6675,1.9518237,83.73653,nan,nan,nan,82.3118,nan,nan,nan,82.281296,83.794464,nan,nan,29.0,nan,nan,nan,17.0,nan,nan,nan,29.0,17.0,nan,nan,496.0,500.0,523.0
54883635,54883087,6684682,1998.6675,1.9518237,82.173355,nan,nan,nan,83.72091,nan,nan,nan,82.281296,83.794464,nan,nan,26.0,nan,nan,nan,25.0,nan,nan,nan,29.0,17.0,nan,nan,479.0,490.0,523.0
54887995,54884588,6684682,1998.6675,1.9518237,82.173355,nan,nan,nan,83.72091,nan,nan,nan,82.10477,nan,nan,nan,26.0,nan,nan,nan,25.0,nan,nan,nan,20.0,nan,nan,nan,479.0,490.0,486.0
55014028,55010703,6684682,1998.6675,1.9518237,83.676926,35.312504,nan,nan,83.72091,nan,nan,nan,82.10477,nan,nan,nan,18.0,10.0,nan,nan,25.0,nan,nan,nan,20.0,nan,nan,nan,485.0,490.0,486.0
55014567,55013705,6684682,1998.6675,1.9518237,83.676926,35.312504,nan,nan,83.63364,nan,nan,nan,83.839645,nan,nan,nan,18.0,10.0,nan,nan,25.0,nan,nan,nan,36.0,nan,nan,nan,485.0,510.0,534.0
55140421,55139818,6684682,1998.6675,1.9518237,83.8738,nan,nan,nan,82.28564,nan,nan,nan,83.839645,nan,nan,nan,20.0,nan,nan,nan,40.0,nan,nan,nan,36.0,nan,nan,nan,507.0,552.0,534.0
