timestamp,tilt_limit,takeoff_state
588000,0.0,1
11092000,0.0038,1
11105000,0.0064000003,1
12085000,0.20239995,1
12125000,0.20943952,1
22789000,0.20943952,2
23801000,0.20943952,3
28877000,0.20943952,4
31901000,0.21263951,5
31909000,0.21423951,5
32901000,0.41143957,5
33896000,0.60824,5
34797000,0.7853982,5
