timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
2004000,151.80371,84.94891,0,82,10022,1024000,0,3,253
3004000,212.01367,76.07236,0,132,104,1024000,0,3,253
4009000,263.61914,69.51981,0,204,224,1024000,0,3,253
5041000,301.31055,62.46073,0,251,16486,1024000,0,3,253
6041000,373.2627,64.09043,0,303,392,1024000,0,3,253
7045000,435.19824,63.737293,0,379,2679,1024000,0,3,253
8045000,489.98926,62.594437,0,427,2443,1024000,0,3,253
9048000,550.9463,62.38776,0,475,380,1024000,0,3,253
10048000,607.71387,61.81608,0,527,2548,1024000,0,3,253
11053000,668.89453,61.728916,0,591,2889,1024000,0,3,253
12056000,733.8662,61.987183,0,648,4030,1024000,0,3,253
13057000,797.3965,62.10253,0,711,4011,1024000,0,3,253
14060000,860.98926,62.196724,0,760,3571,1024000,0,3,253
15061000,922.2715,62.130928,0,821,3707,1024000,0,3,253
16064000,984.35547,62.116203,0,879,4067,1024000,0,3,253
17065000,1045.4717,62.05316,0,945,3345,1024000,0,3,253
18065000,1105.0664,61.915417,0,1016,3727,1024000,0,3,253
19069000,1166.3047,61.86636,0,1082,3874,1024000,0,3,253
20069000,1226.082,61.761135,0,1154,3810,1024000,0,3,253
21072000,1287.4297,61.73242,0,1222,4867,1024000,0,3,253
22072000,1352.6152,61.890427,0,1287,62,1024000,0,3,253
23088000,1408.2822,61.57502,0,1357,4399,1024000,0,3,253
24092000,1470.2305,61.580338,0,1412,884,1024000,0,3,253
25096000,1528.0693,61.420048,0,1470,1368,1024000,0,3,253
26097000,1589.0742,61.40163,0,1538,1221,1024000,0,3,253
27097000,1649.2744,61.356934,0,1602,812,1024000,0,3,253
28097000,1708.2686,61.272186,0,1677,886,1024000,0,3,253
29100000,1766.6162,61.164566,0,1736,1797,1024000,0,3,253
30101000,1826.7139,61.12682,0,1800,1963,1024000,0,3,253
31105000,1890.9072,61.218185,0,1860,2305,1024000,0,3,253
32105000,1958.708,61.42461,0,1921,901,1024000,0,3,253
33109000,2018.999,61.38268,0,1995,1914,1024000,0,3,253
34109000,2077.7627,61.3054,0,2056,2363,1024000,0,3,253
35109000,2139.794,61.326202,0,2128,1721,1024000,0,3,253
36109000,2200.1338,61.298725,0,2192,2106,1024000,0,3,253
37109000,2261.461,61.299496,0,2261,2769,1024000,0,3,253
38112000,2320.1465,61.225662,0,2312,2434,1024000,0,3,253
39117000,2380.0645,61.184177,0,2393,1973,1024000,0,3,253
40121000,2444.2266,61.25267,0,2448,1190,1024000,0,3,253
41124000,2502.8018,61.182724,0,2519,3096,1024000,0,3,253
42124000,2565.2334,61.21253,0,2592,1495,1024000,0,3,253
43124000,2627.2832,61.23204,0,2661,1178,1024000,0,3,253
44124000,2687.3955,61.20654,0,2733,2525,1024000,0,3,253
45125000,2748.08,61.193554,0,2795,2064,1024000,0,3,253
46129000,2807.5059,61.14972,0,2867,4013,1024000,0,3,253
47129000,2870.416,61.18725,0,2945,3851,1024000,0,3,253
48129000,2933.0098,61.2166,0,3013,3588,1024000,0,3,253
49132000,2995.9297,61.247665,0,3082,3551,1024000,0,3,253
50132000,3059.4453,61.293102,0,3141,2151,1024000,0,3,253
51132000,3117.204,61.22369,0,3208,1931,1024000,0,3,253
52136000,3182.5068,61.297535,0,3292,79,1024000,0,3,253
53137000,3242.3887,61.269627,0,3368,2637,1024000,0,3,253
54140000,3302.6055,61.246696,0,3450,3878,1024000,0,3,253
