timestamp,load,ram_usage
1505000,0.06,0.13503154
2008000,0.06,0.13384335
2505000,0.06,0.13386056
3008000,0.06,0.13386448
3508000,0.06,0.13405278
4009000,0.06,0.13405217
4508000,0.06,0.13405721
5041000,0.055555556,0.13412355
5505000,0.06521739,0.13412207
6005000,0.04,0.13412133
6505000,0.06,0.13413435
7009000,0.06,0.13422684
7509000,0.06,0.13438052
8009000,0.06,0.13439697
8508000,0.04,0.13441908
9008000,0.08,0.13432561
9508000,0.08,0.13434035
10009000,0.06,0.13440852
10509000,0.04,0.13439648
11005000,0.06,0.13437155
11509000,0.1,0.1345515
12009000,0.06,0.13456771
12509000,0.06,0.13456059
13009000,0.04,0.13458258
13508000,0.06,0.13455285
14008000,0.08,0.13478476
14505000,0.06,0.13481179
15009000,0.08,0.13587898
15508000,0.06,0.13534208
16008000,0.05882353,0.1355666
16508000,0.06122449,0.1355999
17008000,0.08,0.13576327
17505000,0.06,0.13608338
18009000,0.06,0.13566059
18505000,0.08,0.1357919
19008000,0.06,0.13597763
19505000,0.08,0.13558319
20009000,0.08,0.13570923
20509000,0.08,0.13591264
21009000,0.08,0.13617674
21508000,0.06,0.13605034
22008000,0.08,0.13634194
22505000,0.06,0.13671304
23005000,0.14,0.13688034
23509000,0.04,0.13631678
24008000,0.1,0.13644502
24509000,0.06,0.1365994
25009000,0.06,0.13628913
25509000,0.08,0.13613988
26009000,0.06,0.13630523
26505000,0.08,0.1359996
27009000,0.1,0.13614984
27509000,0.06,0.13628754
28008000,0.06,0.13654156
28509000,0.08,0.13676094
29005000,0.06,0.13624369
29505000,0.06,0.1364487
30005000,0.06,0.13666612
30508000,0.08,0.13673256
31008000,0.08,0.1362271
31508000,0.08,0.13644034
32008000,0.06,0.13656428
32509000,0.06,0.13674952
33009000,0.08,0.1370098
33505000,0.06,0.13641651
34008000,0.08,0.13637352
34509000,0.04,0.13658
35008000,0.08,0.13684276
35509000,0.08,0.13643359
36005000,0.06,0.13661109
36508000,0.08,0.13677225
37008000,0.06,0.13694324
37509000,0.08,0.13711569
38009000,0.06,0.13648358
38508000,0.06,0.13664794
39005000,0.08,0.13667299
39509000,0.06,0.13694729
40008000,0.08,0.1371706
40508000,0.06,0.13659032
41008000,0.1,0.13679178
41508000,0.08,0.13698426
42005000,0.06,0.13712576
42509000,0.078431375,0.13667803
43017000,0.08,0.13683808
43509000,0.06122449,0.13701324
44009000,0.08,0.13707504
44505000,0.08,0.13713644
45016000,0.05882353,0.13722661
45516000,0.06,0.13687038
46008000,0.08163265,0.1369996
46509000,0.08,0.13720855
47012000,0.05882353,0.13736062
47509000,0.08163265,0.1369076
48009000,0.05882353,0.13709272
48509000,0.08163265,0.13723275
49016000,0.078431375,0.13737671
49509000,0.06122449,0.13700551
50009000,0.06,0.13724971
50517000,0.078431375,0.13741922
51009000,0.06,0.13763677
51508000,0.06122449,0.13722071
52017000,0.078431375,0.13735656
52516000,0.1,0.13757853
53008000,0.06122449,0.1371819
53509000,0.06,0.1373379
54009000,0.08,0.13744858
