timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
5041000,0.0,0.0,0.0,1
5105000,0.0,0.0,0.0,1
6020000,0.0,0.0,0.0,1
7029000,0.0,0.0,0.0,1
8037000,0.0,0.0,0.0,1
8952000,0.0,0.0,0.0,1
9969000,0.0,0.0,0.0,1
10996000,0.0,0.0,0.0,1
12009000,0.0,0.0,0.0,1
13041000,0.0,0.0,0.0,1
13952000,0.0,0.0,0.0,1
14957000,0.0,0.0,0.0,1
15988000,0.0,0.0,0.0,1
16996000,0.0,0.0,0.0,1
17988000,0.0,0.0,0.0,1
19012000,0.0,0.0,0.0,1
20032000,0.0,0.0,0.0,1
21037000,0.0,0.0,0.0,1
21949000,0.0,0.0,0.0,1
22969000,0.0,0.0,0.0,1
23969000,0.0,0.0,0.0,1
24993000,0.0,0.0,0.0,1
26001000,0.0,0.0,0.0,1
27017000,0.0,0.0,0.0,1
28017000,0.0,0.0,0.0,1
29012000,0.0,0.0,0.0,1
29620000,0.0,0.0,0.0,1
