timestamp,error_count,differential_pressure_raw_pa,differential_pressure_filtered_pa,temperature,device_id
1004000,0,-0.19098376,-0.19098376,25.0,0
2004000,0,0.08554494,0.08554494,25.0,0
3000000,0,-0.184256,-0.184256,25.0,0
4001000,0,0.03936028,0.03936028,25.0,0
5041000,0,0.26738814,0.26738814,25.0,0
6005000,0,-0.2569958,-0.2569958,25.0,0
7000000,0,0.18972233,0.18972233,25.0,0
8000000,0,0.19064958,0.19064958,25.0,0
9000000,0,0.25840622,0.25840622,25.0,0
10001000,0,-0.02427807,-0.02427807,25.0,0
11000000,0,0.13207139,0.13207139,25.0,0
12000000,0,0.07734787,0.07734787,25.0,0
13001000,0,-0.29287377,-0.29287377,25.0,0
14001000,0,-0.29578352,-0.29578352,25.0,0
15001000,0,-0.22407456,-0.22407456,25.0,0
16008000,0,0.07345418,0.07345418,25.0,0
17001000,0,0.22491373,0.22491373,25.0,0
18001000,0,-0.08691138,-0.08691138,25.0,0
19001000,0,0.046817034,0.046817034,25.0,0
20001000,0,0.27025133,0.27025133,25.0,0
21001000,0,-0.008110879,-0.008110879,25.0,0
22000000,0,-0.0037862072,-0.0037862072,25.0,0
23001000,0,-0.1839857,-0.1839857,25.0,0
24001000,0,0.17303845,0.17303845,25.0,0
25001000,0,0.027009286,0.027009286,25.0,0
26001000,0,-0.06832365,-0.06832365,25.0,0
27000000,0,-0.20956443,-0.20956443,25.0,0
28004000,0,0.065627545,0.065627545,25.0,0
29000000,0,0.24265626,0.24265626,25.0,0
30001000,0,0.2140623,0.2140623,25.0,0
31004000,0,-0.06922775,-0.06922775,25.0,0
32004000,0,0.15206787,0.15206787,25.0,0
33004000,0,0.00021341175,0.00021341175,25.0,0
34000000,0,-0.2688237,-0.2688237,25.0,0
35000000,0,-0.25818568,-0.25818568,25.0,0
36001000,0,0.09573418,0.09573418,25.0,0
37001000,0,-0.13341656,-0.13341656,25.0,0
38001000,0,0.22348422,0.22348422,25.0,0
39005000,0,0.08769167,0.08769167,25.0,0
40004000,0,0.15059009,0.15059009,25.0,0
41004000,0,0.19420151,0.19420151,25.0,0
42000000,0,-0.21578223,-0.21578223,25.0,0
43009000,0,0.058097765,0.058097765,25.0,0
44001000,0,0.26374656,0.26374656,25.0,0
45016000,0,0.040805645,0.040805645,25.0,0
46000000,0,-0.14449638,-0.14449638,25.0,0
47008000,0,-0.059220627,-0.059220627,25.0,0
48009000,0,-0.037974205,-0.037974205,25.0,0
49009000,0,-0.25228968,-0.25228968,25.0,0
50000000,0,0.4164131,0.4164131,25.0,0
51016000,0,-0.038360916,-0.038360916,25.0,0
52009000,0,-0.127967,-0.127967,25.0,0
53004000,0,0.0073529407,0.0073529407,25.0,0
54004000,0,0.09351906,0.09351906,25.0,0
