timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,calibration_count
500000,500000,1310996,1310996,4.300468e-06,2.7695338e-05,1.9387195e-05,-0.00024222195,-1.0100774e-05,-0.03932811,4000,4000,0,0
1004000,1004000,1310996,1310996,-4.6211676e-06,-6.494392e-05,4.0674844e-05,-0.00015230394,8.762536e-05,-0.06843557,7000,7000,0,0
1505000,1505000,1310996,1310996,-2.3484163e-06,-6.955451e-05,-8.484257e-06,0.00048520166,0.00015120034,-0.078725904,8000,8000,0,0
2004000,2004000,1310996,1310996,-7.3011e-06,5.643378e-06,-2.5781148e-05,-0.000104019804,2.4717498e-05,-0.068595454,7000,7000,0,0
2505000,2505000,1310996,1310996,5.9169357e-05,5.5006817e-06,-1.815666e-05,-8.7637214e-05,0.0003449999,-0.0784398,8000,8000,0,0
3000000,3000000,1310996,1310996,-1.6040073e-06,1.9650382e-05,-2.358564e-05,-0.00015720584,0.0004035506,-0.06826454,7000,7000,0,0
3504000,3504000,1310996,1310996,4.461513e-05,4.7950936e-05,-1.4030034e-05,5.586331e-05,-0.00022620482,-0.068631664,7000,7000,0,0
4001000,4001000,1310996,1310996,7.4274816e-05,4.0206298e-05,1.3798653e-05,0.00027691695,0.00020178685,-0.077421784,8000,8000,0,0
4497000,4497000,1310996,1310996,-8.602249e-06,-1.0709929e-05,-1.5133229e-05,0.0002732623,-0.0001376908,-0.04921629,5000,5000,0,0
5041000,5012000,1310996,1310996,-4.9873193e-05,4.444328e-05,-3.215056e-05,0.0001785713,0.00052741147,-0.068966486,7000,7000,0,0
5497000,5489000,1310996,1310996,-2.725563e-06,2.1359998e-05,1.4317433e-05,0.000597968,-7.203568e-05,-0.07737999,4000,8000,0,0
6005000,5997000,1310996,1310996,-4.5395165e-05,7.4938494e-06,-5.7304605e-05,-0.00033171297,0.00037610755,-0.0785466,8000,8000,0,0
6505000,6497000,1310996,1310996,-5.15721e-05,2.2153026e-05,4.8045335e-05,0.00020528105,0.00011405398,-0.07869388,8000,8000,0,0
7000000,6996000,1310996,1310996,5.652751e-05,2.8117689e-05,9.818411e-06,9.827422e-05,2.3303757e-05,-0.038914107,7000,4000,0,0
7501000,7493000,1310996,1310996,2.336949e-05,-4.0798996e-06,-5.2920033e-05,0.00056096836,7.896241e-05,-0.07803298,8000,8000,0,0
7993000,7964000,1310996,1310996,-2.4041562e-06,2.1196003e-05,-4.4381427e-06,0.0003530987,0.00023231248,-0.03943354,4000,4000,0,0
8504000,8504000,1310996,1310996,2.3337361e-05,8.357111e-06,-2.2370386e-05,-7.691352e-06,9.203219e-05,-0.06800954,7000,7000,0,0
8996000,8988000,1310996,1310996,-7.8089215e-06,3.8117192e-05,5.4968503e-05,0.000103245795,-0.0001237088,-0.068356566,7000,7000,0,0
9504000,9489000,1310996,1310996,7.429404e-05,6.1442384e-05,-2.7790204e-05,0.000556154,-0.0005116684,-0.07834151,8000,8000,0,0
10001000,9985000,1310996,1310996,-2.9928882e-05,-3.9228205e-05,-1.294552e-05,-0.0005492458,-0.0005822946,-0.078390285,8000,8000,0,0
10504000,10493000,1310996,1310996,8.525325e-06,1.9315663e-05,-2.2164544e-05,-7.002729e-05,-8.4613726e-05,-0.038999956,4000,4000,0,0
11000000,10989000,1310996,1310996,-2.8923214e-06,-1.3695962e-05,-3.5209414e-06,0.00023317413,-0.00016451335,-0.03857472,4000,4000,0,0
11501000,11485000,1310996,1310996,-5.7640714e-06,-1.4865898e-05,-1.0476673e-06,0.0001999624,-0.00026728166,-0.039576035,4000,4000,0,0
12000000,12000000,1310996,1310996,-5.9024637e-06,-3.5997902e-05,7.910189e-06,0.00023914641,5.0563718e-05,-0.039081544,4000,4000,0,0
12500000,12500000,1310996,1310996,1.5527068e-05,-3.1772626e-05,-1.9349869e-05,8.32044e-05,-8.228869e-05,-0.03954048,4000,4000,0,0
13001000,13001000,1310996,1310996,1.2538802e-05,-5.862188e-05,-5.1155275e-05,0.00019221536,0.0010940275,-0.3628726,37000,37000,0,0
13493000,13493000,1310996,1310996,3.8871898e-05,4.4793625e-05,-3.0395871e-05,0.000200183,-0.00023683197,-0.04948836,5000,5000,0,0
13993000,13993000,1310996,1310996,-1.9152938e-05,6.998921e-05,9.920174e-06,-0.00019308824,-0.00017380837,-0.078304954,8000,8000,0,0
14496000,14496000,1310996,1310996,3.3649765e-05,-2.1404434e-05,-1.7772581e-05,0.00042037576,0.00022456014,-0.06898853,7000,7000,0,0
14993000,14993000,1310996,1310996,1.795449e-05,-2.2923592e-07,-1.5008401e-06,-6.426976e-05,-3.417857e-05,-0.03910619,4000,4000,0,0
15501000,15501000,1310996,1310996,0.0001930453,-0.00018921385,-7.7447476e-05,-0.0005754042,0.0022047763,-0.6245057,64000,64000,0,0
