timestamp,rtl_time_s,rtl_limit_fraction
11088000,0.0,0.0
12093000,0.021721331,2.4134813e-05
13121000,0.029639494,3.2932774e-05
14125000,0.019717611,2.1908458e-05
15129000,0.014853615,1.6504018e-05
16148000,0.015518131,1.7242368e-05
17157000,0.012782662,1.42029585e-05
18177000,0.024344455,2.7049397e-05
19189000,0.014271897,1.5857664e-05
20209000,0.003936817,4.374241e-06
21221000,0.033537507,3.72639e-05
22237000,0.039057873,4.339764e-05
23252000,0.015318867,1.7020964e-05
24264000,0.009865992,1.0962214e-05
25277000,0.019863814,2.2070906e-05
26297000,0.003095414,3.439349e-06
27349000,0.016811283,1.8679206e-05
28349000,0.010248394,1.1387105e-05
29356000,0.016906897,1.8785442e-05
30373000,0.0024695848,2.7439833e-06
31376000,0.019351395,2.1501552e-05
32389000,0.1697284,0.00018858713
33404000,0.4232993,0.0004703326
34417000,0.6045096,0.00067167735
35432000,0.52890134,0.0005876682
36440000,0.5458625,0.0006065139
37489000,0.54617465,0.0006068608
38508000,0.58860856,0.0006540095
39509000,0.607138,0.0006745978
40512000,0.67668927,0.000751877
41528000,0.70090026,0.0007787781
42537000,0.6855737,0.0007617486
43580000,0.6963015,0.0007736684
44597000,0.75253075,0.0008361453
45600000,0.7745625,0.000860625
46616000,0.75486124,0.0008387348
47624000,0.81027496,0.0009003056
48637000,0.8292146,0.0009213496
49661000,0.81243366,0.0009027041
50664000,0.25895706,0.0002877301
51664000,0.48743218,0.0005415913
52672000,0.56800437,0.00063111604
53680000,0.5957503,0.0006619448
