timestamp,param5,param6,param1,param2,param3,param4,param7,command,target_system,target_component,source_system,source_component,confirmation,from_external
22072000,0.0,0.0,33.0,4.0,3.0,0.0,0.0,176,1,0,0,0,0,1
22773000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
22877000,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,1,0,0,0,0,1
22981000,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,1,0,0,0,0,1
28497000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
28497000,0.0,0.0,2.0,1.0,0.0,0.0,666.0,183,1,0,0,0,0,1
29505000,-1.0,0.0,2.0,3.0,0.0,0.0,666.0,183,1,0,0,0,0,1
34516000,0.0,0.0,2.0,3.0,0.0,0.0,777.0,183,1,0,0,0,0,1
34520000,0.0,0.0,2.0,6.0,0.0,0.0,666.0,183,1,0,0,0,0,1
39529000,0.0,0.0,2.0,6.0,0.0,0.0,777.0,183,1,0,0,0,0,1
39536000,0.0,0.0,2.0,8.0,0.0,0.0,666.0,183,1,0,0,0,0,1
49545000,0.0,0.0,2.0,8.0,0.0,0.0,777.0,183,1,0,0,0,0,1
49549000,28.142959594726562,112.98369598388672,0.0,0.0,0.0,0.0,50.922,21,1,0,0,0,0,1
49549000,0.0,0.0,2.0,7.0,0.0,0.0,666.0,183,1,0,0,0,0,1
