timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
5625000,0.0,0.0,50.858246,0.0,0.0,0.0,0.0,1,0,0,0
11088000,28.14295805729618,112.98371119153104,50.878654,-0.038106926,0.048194,-0.007654327,0.05328388,1,1,1,0
12777000,28.14295805729618,112.98371119153104,50.878654,-0.038106926,0.048194,-0.007654327,0.053192984,1,1,1,0
15408000,28.14295805729618,112.98371119153104,50.878654,-0.038106926,0.048194,-0.007654327,0.05372886,1,1,1,0
15513000,28.14295805729618,112.98371119153104,50.878654,-0.038106926,0.048194,-0.007654327,0.053711876,1,1,1,0
15528000,28.14295805729618,112.98371119153104,50.878654,-0.038106926,0.048194,-0.007654327,0.053342536,1,1,1,0
15608000,28.14295805729618,112.98371119153104,50.878654,-0.038106926,0.048194,-0.007654327,0.053938612,1,1,1,0
16025000,28.14295805729618,112.98371119153104,50.878654,-0.038106926,0.048194,-0.007654327,0.0542166,1,1,1,0
16041000,28.14295805729618,112.98371119153104,50.878654,-0.038106926,0.048194,-0.007654327,0.05462537,1,1,1,0
16313000,28.14295805729618,112.98371119153104,50.878654,-0.038106926,0.048194,-0.007654327,0.054122943,1,1,1,0
17640000,28.14295805729618,112.98371119153104,50.878654,-0.038106926,0.048194,-0.007654327,0.054099802,1,1,1,0
18332000,28.14295805729618,112.98371119153104,50.878654,-0.038106926,0.048194,-0.007654327,0.054245554,1,1,1,0
20676000,28.14295805729618,112.98371119153104,50.878654,-0.038106926,0.048194,-0.007654327,0.053899277,1,1,1,0
21881000,28.14295805729618,112.98371119153104,50.878654,-0.038106926,0.048194,-0.007654327,0.054448802,1,1,1,0
22780000,28.142957995575653,112.98371089248968,50.90828,-0.044969935,0.018873371,-0.04995246,0.049985547,1,1,1,0
23105000,28.142957995575653,112.98371089248968,50.90828,-0.044969935,0.018873371,-0.04995246,0.049761612,1,1,1,0
23120000,28.142957995575653,112.98371089248968,50.90828,-0.044969935,0.018873371,-0.04995246,0.049563058,1,1,1,0
23816000,28.142957995575653,112.98371089248968,50.90828,-0.044969935,0.018873371,-0.04995246,0.04966087,1,1,1,0
28364000,28.142957995575653,112.98371089248968,50.90828,-0.044969935,0.018873371,-0.04995246,0.05000225,1,1,1,0
28760000,28.142957995575653,112.98371089248968,50.90828,-0.044969935,0.018873371,-0.04995246,0.04974148,1,1,1,0
28869000,28.142957995575653,112.98371089248968,50.90828,-0.044969935,0.018873371,-0.04995246,0.049988423,1,1,1,0
28884000,28.142957995575653,112.98371089248968,50.90828,-0.044969935,0.018873371,-0.04995246,0.04970588,1,1,1,0
28961000,28.142957995575653,112.98371089248968,50.90828,-0.044969935,0.018873371,-0.04995246,0.049943093,1,1,1,0
29160000,28.142957995575653,112.98371089248968,50.90828,-0.044969935,0.018873371,-0.04995246,0.049722828,1,1,1,0
29344000,28.142957995575653,112.98371089248968,50.90828,-0.044969935,0.018873371,-0.04995246,0.0499808,1,1,1,0
29677000,28.142958119575272,112.98371091312228,50.92253,-0.031181807,0.020896371,-0.06220699,0.050333135,1,1,1,0
30068000,28.142958119575272,112.98371091312228,50.92253,-0.031181807,0.020896371,-0.06220699,0.05014621,1,1,1,0
32181000,28.142958119575272,112.98371091312228,50.92253,-0.031181807,0.020896371,-0.06220699,0.050208315,1,1,1,0
32989000,28.142958119575272,112.98371091312228,50.92253,-0.031181807,0.020896371,-0.06220699,0.051195122,1,1,1,0
33192000,28.142958119575272,112.98371091312228,50.92253,-0.031181807,0.020896371,-0.06220699,0.050213836,1,1,1,0
33284000,28.142958119575272,112.98371091312228,50.92253,-0.031181807,0.020896371,-0.06220699,0.050069943,1,1,1,0
33492000,28.142958119575272,112.98371091312228,50.92253,-0.031181807,0.020896371,-0.06220699,0.05012875,1,1,1,0
33884000,28.142958119575272,112.98371091312228,50.92253,-0.031181807,0.020896371,-0.06220699,0.050003573,1,1,1,0
34592000,28.142958119575272,112.98371091312228,50.92253,-0.031181807,0.020896371,-0.06220699,0.04950499,1,1,1,0
34996000,28.142958119575272,112.98371091312228,50.92253,-0.031181807,0.020896371,-0.06220699,0.05000586,1,1,1,0
35408000,28.142958119575272,112.98371091312228,50.92253,-0.031181807,0.020896371,-0.06220699,0.05051168,1,1,1,0
35616000,28.142958119575272,112.98371091312228,50.92253,-0.031181807,0.020896371,-0.06220699,0.049545903,1,1,1,0
36601000,28.142958119575272,112.98371091312228,50.92253,-0.031181807,0.020896371,-0.06220699,0.050043873,1,1,1,0
36700000,28.142958119575272,112.98371091312228,50.92253,-0.031181807,0.020896371,-0.06220699,0.049347654,1,1,1,0
37204000,28.142958119575272,112.98371091312228,50.92253,-0.031181807,0.020896371,-0.06220699,0.050567396,1,1,1,0
37809000,28.142958119575272,112.98371091312228,50.92253,-0.031181807,0.020896371,-0.06220699,0.050288036,1,1,1,0
38689000,28.142958119575272,112.98371091312228,50.92253,-0.031181807,0.020896371,-0.06220699,0.04920915,1,1,1,0
39101000,28.142958119575272,112.98371091312228,50.92253,-0.031181807,0.020896371,-0.06220699,0.048158754,1,1,1,0
39808000,28.142958119575272,112.98371091312228,50.92253,-0.031181807,0.020896371,-0.06220699,0.049214467,1,1,1,0
39929000,28.142958119575272,112.98371091312228,50.92253,-0.031181807,0.020896371,-0.06220699,0.049466126,1,1,1,0
41312000,28.142958119575272,112.98371091312228,50.92253,-0.031181807,0.020896371,-0.06220699,0.042769913,1,1,1,0
41712000,28.142958119575272,112.98371091312228,50.92253,-0.031181807,0.020896371,-0.06220699,0.050421175,1,1,1,0
43032000,28.142958119575272,112.98371091312228,50.92253,-0.031181807,0.020896371,-0.06220699,0.050856512,1,1,1,0
43060000,28.142958119575272,112.98371091312228,50.92253,-0.031181807,0.020896371,-0.06220699,0.050484013,1,1,1,0
43116000,28.142958119575272,112.98371091312228,50.92253,-0.031181807,0.020896371,-0.06220699,0.050840676,1,1,1,0
