timestamp,timestamp_sample,device_id,error_count,pressure,temperature
1004000,1004000,6620428,0,1007.1701,25.0
2004000,2004000,6620428,0,1007.16235,25.0
3000000,3000000,6620428,0,1007.1657,25.0
4001000,4001000,6620428,0,1007.16504,25.0
5041000,5041000,6620428,0,1007.1771,25.0
6005000,6005000,6620428,0,1007.16815,25.0
7000000,7000000,6620428,0,1007.1564,25.0
8000000,8000000,6620428,0,1007.1586,25.0
9000000,9000000,6620428,0,1007.16754,25.0
10001000,10001000,6620428,0,1007.1769,25.0
11000000,11000000,6620428,0,1007.15564,25.0
12000000,12000000,6620428,0,1007.176,25.0
13001000,13001000,6620428,0,1007.1628,25.0
14001000,14001000,6620428,0,1007.17053,25.0
15001000,15001000,6620428,0,1007.1534,25.0
16008000,16008000,6620428,0,1007.1603,25.0
17001000,17001000,6620428,0,1007.1725,25.0
18001000,18001000,6620428,0,1007.1714,25.0
19001000,19001000,6620428,0,1007.16095,25.0
20001000,20001000,6620428,0,1007.1609,25.0
21001000,21001000,6620428,0,1007.16547,25.0
22000000,22000000,6620428,0,1007.1593,25.0
23001000,23001000,6620428,0,1007.1724,25.0
24001000,24001000,6620428,0,1007.17535,25.0
25001000,25001000,6620428,0,1007.16907,25.0
26001000,26001000,6620428,0,1007.15326,25.0
27000000,27000000,6620428,0,1007.1649,25.0
28004000,28004000,6620428,0,1007.1594,25.0
29000000,29000000,6620428,0,1007.1537,25.0
30001000,30001000,6620428,0,1007.1757,25.0
31004000,31004000,6620428,0,1007.1501,25.0
32004000,32004000,6620428,0,1007.16235,25.0
33004000,33004000,6620428,0,1007.1307,25.0
34000000,34000000,6620428,0,1007.08435,25.0
35000000,35000000,6620428,0,1007.0827,25.0
36001000,36001000,6620428,0,1007.0806,25.0
37001000,37001000,6620428,0,1007.0779,25.0
38001000,38001000,6620428,0,1007.0981,25.0
39005000,39005000,6620428,0,1007.0818,25.0
40004000,40004000,6620428,0,1007.0859,25.0
41004000,41004000,6620428,0,1007.0716,25.0
42000000,42000000,6620428,0,1007.0864,25.0
43009000,43009000,6620428,0,1007.08234,25.0
44001000,44001000,6620428,0,1007.0642,25.0
45016000,45016000,6620428,0,1007.0757,25.0
46000000,46000000,6620428,0,1007.0742,25.0
47008000,47008000,6620428,0,1007.0913,25.0
48009000,48009000,6620428,0,1007.09357,25.0
49009000,49009000,6620428,0,1007.0946,25.0
50000000,50000000,6620428,0,1007.0933,25.0
51016000,51016000,6620428,0,1007.17804,25.0
52009000,52009000,6620428,0,1007.1781,25.0
53004000,53004000,6620428,0,1007.1752,25.0
54004000,54004000,6620428,0,1007.15265,25.0
