timestamp,mag_inconsistency_angle
500000,0.0
997000,0.0
1505000,0.0
2004000,0.0
2505000,0.0
3000000,0.0
3504000,0.0
4001000,0.0
4497000,0.0
5041000,0.0
5501000,0.0
5997000,0.0
6505000,0.0
7000000,0.0
7501000,3.0342421e-06
7993000,1.3978683e-07
8504000,2.8343918e-09
8996000,5.459805e-11
9497000,7.731006e-13
9993000,1.2768039e-14
10504000,1.550079e-16
11000000,2.4320115e-18
11501000,4.2279508e-20
12000000,4.6324073e-22
12496000,5.3426895e-24
13001000,1.2003457e-25
13501000,1.3843939e-27
13993000,2.063454e-29
14496000,3.4078677e-31
15001000,0.00046599816
15501000,9.946132e-06
15973000,1.9158936e-07
16504000,2.7128781e-09
17001000,4.2563952e-11
17505000,5.439362e-13
18001000,5.4224358e-05
18505000,1.2182625e-06
19001000,1.8158335e-08
19505000,0.00016267004
20001000,1.9748638e-06
20501000,5.5433147e-06
21001000,1.0144024e-07
21500000,2.2290662e-05
22000000,3.6813825e-07
22496000,5.487142e-09
22780000,8.2246876e-10
