timestamp,indicated_airspeed_m_s,true_airspeed_m_s,air_temperature_celsius,confidence
476000,0.80973494,0.82572925,24.675455,1.0
481000,0.80973494,0.82572347,24.675455,1.0
485000,0.3173636,0.32363003,24.675455,1.0
492000,-0.9586414,-0.9775701,24.675455,1.0
496000,-0.9586414,-0.9775701,24.675455,1.0
500000,-0.9586414,-0.9775701,24.675455,1.0
504000,-0.6783947,-0.6917898,24.675455,1.0
508000,-0.6783947,-0.6917898,24.675455,1.0
512000,-0.83859396,-0.8551523,24.675455,1.0
516000,-0.83859396,-0.8551523,24.675455,1.0
520000,-0.83859396,-0.8551523,24.675455,1.0
524000,0.7526999,0.7675622,24.675455,1.0
528000,0.7526999,0.7675622,24.675455,1.0
533000,0.9060599,0.9239504,24.675455,1.0
537000,0.9060599,0.923955,24.675455,1.0
541000,0.9060599,0.923955,24.675455,1.0
549000,-0.65231663,-0.6652002,24.675455,1.0
556000,0.99421364,1.0138499,24.675455,1.0
561000,0.99421364,1.0138499,24.675455,1.0
568000,0.80787486,0.8238308,24.675455,1.0
572000,0.68651056,0.7000695,24.675455,1.0
576000,0.68651056,0.7000695,24.675455,1.0
580000,0.68651056,0.7000695,24.675455,1.0
584000,0.3259965,0.33243507,24.675455,1.0
588000,0.3259965,0.33243495,24.675455,1.0
592000,-0.97958213,-0.99892896,24.675455,1.0
597000,-0.97958213,-0.99892896,24.675455,1.0
601000,-0.97958213,-0.99892896,24.675455,1.0
608000,0.8986709,0.91641974,24.675455,1.0
613000,0.6559852,0.66894096,24.675455,1.0
620000,0.6559852,0.66894096,24.675455,1.0
625000,-0.9873516,-1.0068519,24.675455,1.0
633000,0.88346314,0.9009116,24.675455,1.0
640000,0.88346314,0.90090996,24.675455,1.0
644000,-0.93513685,-0.95360416,24.675455,1.0
648000,-0.93513685,-0.95360416,24.675455,1.0
652000,0.7456024,0.76032674,24.675455,1.0
657000,0.7456024,0.76032674,24.675455,1.0
665000,0.6140709,0.6261977,24.675455,1.0
672000,0.05002369,0.05101157,24.675455,1.0
676000,0.05002369,0.05101157,24.675455,1.0
680000,0.05002369,0.05101157,24.675455,1.0
684000,-0.6258224,-0.63818127,24.675455,1.0
688000,-0.6258224,-0.63818127,24.675455,1.0
692000,-0.89983916,-0.9176145,24.675455,1.0
696000,-0.89983916,-0.9176145,24.675455,1.0
700000,-0.89983916,-0.9176145,24.675455,1.0
704000,0.5809,0.5923751,24.675455,1.0
708000,0.5809,0.5923751,24.675455,1.0
712000,0.5016985,0.511609,24.675455,1.0
716000,0.5016985,0.511609,24.675455,1.0
720000,0.5016985,0.511609,24.675455,1.0
724000,0.5514546,0.562348,24.675455,1.0
728000,0.5514546,0.562348,24.675455,1.0
732000,0.4345162,0.4430996,24.675455,1.0
737000,0.4345162,0.4430996,24.675455,1.0
744000,0.41628185,0.42450505,24.675455,1.0
748000,0.41628185,0.424504,24.675455,1.0
752000,0.70338035,0.7172731,24.675455,1.0
756000,0.70338035,0.7172731,24.675455,1.0
760000,0.70338035,0.7172731,24.675455,1.0
764000,-0.7707068,-0.7859293,24.675455,1.0
768000,-0.7707068,-0.7859293,24.675455,1.0
772000,0.9100269,0.9280012,24.675455,1.0
776000,0.9100269,0.9280012,24.675455,1.0
780000,0.9100269,0.9280012,24.675455,1.0
784000,-0.5657123,-0.5768859,24.675455,1.0
788000,-0.5657123,-0.5768859,24.675455,1.0
792000,-0.68192774,-0.6953968,24.675455,1.0
797000,-0.68192774,-0.69539434,24.675455,1.0
801000,-0.68192774,-0.69539434,24.675455,1.0
