timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
997000,997000,0.998166,-8.71064e-09,-5.2827537e-10,0.060535915,-1.6452876e-15,7.4499826e-15,0.0014249533,-9.17233e-17,4.1159692e-16,-0.0076200473,7.6322043e-22,8.0148546e-23,1.473254e-30,0.0,0.0,-2.1524048e-08,0.27927285,7.17157e-10,0.47143218,0.0,0.0,0.0,0.0,0.0,6.834531e-06,0.0026174008,0.0026174004,0.0018581818,9.568953,9.568953,0.20463364,0.26246992,0.26246992,2.4530263,9.999993e-07,9.999993e-07,9.923015e-07,4.0000004e-06,4.0000004e-06,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1992000,1992000,0.998166,-8.710651e-09,-5.28276e-10,0.060535915,-6.446711e-14,5.180295e-13,0.0069663674,-1.12073115e-14,8.991767e-14,0.008792521,6.421228e-17,1.9960778e-19,6.861728e-27,0.0,0.0,-6.041073e-07,0.27927285,7.17157e-10,0.47143218,0.0,0.0,0.0,0.0,0.0,3.9669894e-06,0.0051033376,0.005103338,0.0010785563,0.7446798,0.7446797,0.2465893,0.13693942,0.13693942,0.5706752,9.63515e-07,9.63515e-07,5.9137443e-07,4.0000004e-06,4.0000004e-06,3.987062e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
2996000,2996000,0.998166,-8.710742e-09,-5.282817e-10,0.060535915,-4.522058e-14,3.709104e-13,0.012266111,-2.5233569e-14,2.058527e-13,0.017995337,7.288404e-16,9.774178e-19,3.6077444e-26,0.0,0.0,-1.1976176e-06,0.27927285,7.17157e-10,0.47143218,0.0,0.0,0.0,0.0,0.0,3.3925876e-06,0.005173313,0.0051733134,0.00092239305,1.3506117,1.3506112,0.2963145,0.2790905,0.27909046,0.5394862,6.322648e-07,6.322649e-07,2.0137621e-07,4.0000004e-06,4.0000004e-06,3.781392e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
4004000,4004000,0.998166,-8.70888e-09,-5.2816884e-10,0.060535915,-9.260299e-13,7.615103e-12,0.008976482,-2.3589724e-13,1.9399588e-12,0.014870729,-9.011826e-15,8.5977815e-19,-1.0995395e-25,0.0,0.0,1.400962e-05,0.27927285,7.17157e-10,0.47143218,0.0,0.0,0.0,0.0,0.0,2.6165767e-06,0.0025581887,0.0025581894,0.00071140873,0.82229054,0.8222907,0.29267633,0.22105919,0.22105917,0.6220743,2.726021e-07,2.726023e-07,7.798723e-08,4.0000004e-06,4.0000004e-06,3.173101e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
4997000,4992000,0.998166,-8.709257e-09,-5.281916e-10,0.060535915,-4.5651867e-13,3.7547786e-12,0.012383319,-1.9751612e-13,1.6247173e-12,0.025345275,-5.938194e-15,2.8758557e-19,-1.4710407e-25,0.0,0.0,1.4277422e-05,0.27927285,7.17157e-10,0.47143218,0.0,0.0,0.0,0.0,0.0,2.0729335e-06,0.0013394258,0.0013394268,0.00056359795,0.52180445,0.5218042,0.2606288,0.1709413,0.1709413,0.6810431,1.02866785e-07,1.0286705e-07,3.670223e-08,4.0000004e-06,4.0000004e-06,2.4206558e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
5996000,5992000,0.9981646,-2.589622e-05,1.5695052e-06,0.06055937,3.4407273e-09,-0.00021861434,0.0025281236,5.7057237e-10,-4.3453587e-05,0.008786955,-1.2305311e-08,1.4979851e-09,1.4412293e-14,0.0,0.0,3.9393926e-05,0.27927285,7.17157e-10,0.47143218,0.0,0.0,0.0,0.0,0.0,1.7037389e-06,0.00064409676,0.00064409804,0.00046316636,0.3399446,0.3399445,0.21575806,0.1386632,0.13866317,0.6576457,3.4583632e-08,3.4583863e-08,1.9916833e-08,4.0000004e-06,4.0000004e-06,1.7225811e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
7004000,6997000,0.99999785,-4.2770833e-05,4.4604453e-06,-0.002079434,-2.1055781e-05,-0.00056132174,0.0025483072,-1.9801344e-06,-0.00015829201,0.009667837,-7.84258e-08,9.669179e-09,2.4910687e-10,0.0,0.0,4.1366176e-05,0.2770876,-0.034868423,0.47143218,0.0,0.0,0.0,0.0,0.0,1.4465846e-06,0.00034393338,0.0003439349,0.0011417413,0.16091853,0.16091831,0.17769405,0.11081835,0.110818334,0.6191093,1.1907818e-08,1.1908034e-08,1.3538986e-08,4.0000004e-06,4.0000004e-06,1.1934976e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
7997000,7993000,0.99999785,-5.2869575e-05,2.5097947e-06,-0.0020821826,-6.457196e-05,-0.00097267306,0.0035209656,-2.2346938e-05,-0.0003506329,0.012325782,-1.6917649e-07,2.4710753e-08,1.54651e-08,0.0,0.0,4.074905e-05,0.2770876,-0.034868423,0.47143218,0.0,0.0,0.0,0.0,0.0,1.410926e-06,0.0002870776,0.0002870794,0.00035862954,0.15685739,0.1568569,0.14641128,0.08623763,0.086237594,0.58056074,6.284234e-09,6.28443e-09,1.33342555e-08,4.0000004e-06,4.0000004e-06,8.1806184e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
8997000,8992000,0.99999785,-4.7555794e-05,-7.30003e-07,-0.0020742205,-2.8393624e-05,-0.0011075381,0.0062277764,-2.6888318e-05,-0.000608757,0.021184502,-2.1239818e-07,3.0613332e-08,4.480971e-08,0.0,0.0,3.783636e-05,0.2770876,-0.034868423,0.47143218,0.0,0.0,0.0,0.0,0.0,1.4074072e-06,0.00013804356,0.00013804575,0.00024691192,0.18971719,0.18971662,0.12056114,0.13402525,0.13402507,0.5453143,5.6721974e-09,5.672384e-09,1.2541413e-08,4.0000004e-06,4.0000004e-06,5.5995804e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
9993000,9985000,0.99999785,-4.360114e-05,-2.6612681e-06,-0.002063831,3.3011722e-05,-0.000970802,0.004205756,4.235766e-06,-0.0005237622,0.018527647,-2.1611463e-07,2.682677e-08,8.180757e-08,0.0,0.0,4.264534e-05,0.2770876,-0.034868423,0.47143218,0.0,0.0,0.0,0.0,0.0,1.4084942e-06,5.812014e-05,5.8122754e-05,0.00022023737,0.09712474,0.09712377,0.099012725,0.10565098,0.10565077,0.50997066,5.656196e-09,5.656381e-09,1.1007217e-08,4.0000004e-06,4.0000004e-06,3.8595127e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
10996000,10992000,0.99999815,0.00040916266,-0.00032710636,-0.0018454717,0.010117452,0.02073708,-0.06659884,0.0045883246,0.011253343,-0.024921322,-2.4809417e-06,1.6567625e-06,-7.6067397e-07,0.0,0.0,1.8671899e-05,0.2770876,-0.034868423,0.47143218,0.0,0.0,0.0,0.0,0.0,1.4104137e-06,7.792733e-05,7.793011e-05,0.00021803674,0.015365274,0.015365015,0.01662507,0.022501532,0.022501525,0.30273256,4.9878226e-09,4.9879385e-09,9.0263015e-09,4.0000004e-06,4.0000004e-06,2.987763e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
