timestamp,instance_count,seq_reached,seq_current,seq_total,item_changed_index,item_do_jump_remaining,valid,warning,finished,failure,stay_in_failsafe,flight_termination,item_do_jump_changed,execution_mode
11048000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
19069000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
47601000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
50681000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
50733000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
50784000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
50832000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
50888000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
50937000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
50988000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
51036000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
51081000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
51132000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
51145000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
51200000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
51245000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
51305000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
51353000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
51396000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
51445000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
51497000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
51545000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
51605000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
51652000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
51696000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
51748000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
51796000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
51848000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
51905000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
51953000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
52000000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
52056000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
52104000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
52156000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
52204000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
52252000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
52296000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
52348000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
52400000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
52448000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
52504000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
52545000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
52605000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
52660000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
