timestamp,mag_inconsistency_angle
500000,0.0
1004000,0.0
1496000,0.0
2000000,0.0
2497000,0.0
3000000,0.0
3504000,0.0
3997000,0.0
4501000,0.0
5005000,0.0
5497000,0.0
6000000,0.0
6505000,0.0
7004000,0.0
7504000,0.0
7997000,0.0
8501000,0.0
9005000,0.0
9497000,0.0
10000000,0.0
10500000,0.0
10996000,0.0
11504000,0.0
12000000,0.0
12504000,0.0
13001000,0.0
13504000,0.0
14001000,0.0
14504000,0.0
15001000,0.0
15500000,0.0
16004000,0.0
16505000,0.0
17001000,0.0
17501000,0.0
18000000,0.0
18501000,0.0
19000000,0.0
19069000,0.0
52681000,0.0
52689000,0.0
53184000,4.1586286e-09
