timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,gear_switch,transition_switch,mode_switch,man_switch,acro_switch,stab_switch,posctl_switch
114150752,114138700,1,1,0,0,0,3,3,0,3,0,0,0,0,0
115158728,115146697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
116166722,116154697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
117174725,117162697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
118182721,118170697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
119190745,119178703,1,1,0,0,0,3,3,0,3,0,0,0,0,0
120198721,120186709,1,1,0,0,0,3,3,0,3,0,0,0,0,0
121206723,121190698,1,1,0,0,0,3,3,0,3,0,0,0,0,0
122214719,122198697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
123222753,123206718,1,1,0,0,0,3,3,0,3,0,0,0,0,0
124226726,124214697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
125234725,125222698,1,1,0,0,0,3,3,0,3,0,0,0,0,0
126246724,126230698,1,1,0,0,0,3,3,0,3,0,0,0,0,0
127254721,127238700,1,1,0,0,0,3,3,0,3,0,0,0,0,0
128258817,128246697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
129266723,129254701,1,1,0,0,0,3,3,0,3,0,0,0,0,0
130274724,130262698,1,1,0,0,0,3,3,0,3,0,0,0,0,0
131286721,131270697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
132294723,132278708,1,1,0,0,0,3,3,0,3,0,0,0,0,0
133298725,133286697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
134306725,134294698,1,1,0,0,0,3,3,0,3,0,0,0,0,0
135314723,135302697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
136326720,136310697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
137330786,137318740,1,1,0,0,0,3,3,0,3,0,0,0,0,0
138338735,138326701,1,1,0,0,0,3,3,0,3,0,0,0,0,0
139350731,139334697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
140354722,140342697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
141362721,141346736,1,1,0,0,0,3,3,0,3,0,0,0,0,0
142366723,142354697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
143378722,143362700,1,1,0,0,0,3,3,0,3,0,0,0,0,0
144386730,144370698,1,1,0,0,0,3,3,0,3,0,0,0,0,0
145394721,145378856,1,1,0,0,0,3,3,0,3,0,0,0,0,0
146402727,146386697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
147414723,147402697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
148418729,148406697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
149426726,149414697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
