timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
5616000,0.0,0.0,50.855427,0.0,0.0,0.0,0.0,1,0,0,0
11096000,28.14295769189051,112.98371095912978,50.84629,-0.012021227,-0.013812146,0.009136148,0.050838653,1,1,1,0
14200000,28.14295769189051,112.98371095912978,50.84629,-0.012021227,-0.013812146,0.009136148,0.05097743,1,1,1,0
14731000,28.14295769189051,112.98371095912978,50.84629,-0.012021227,-0.013812146,0.009136148,0.050873633,1,1,1,0
16631000,28.14295769189051,112.98371095912978,50.84629,-0.012021227,-0.013812146,0.009136148,0.050926022,1,1,1,0
16728000,28.14295769189051,112.98371095912978,50.84629,-0.012021227,-0.013812146,0.009136148,0.051001348,1,1,1,0
16740000,28.14295769189051,112.98371095912978,50.84629,-0.012021227,-0.013812146,0.009136148,0.050940234,1,1,1,0
16936000,28.14295769189051,112.98371095912978,50.84629,-0.012021227,-0.013812146,0.009136148,0.050923336,1,1,1,0
17024000,28.14295769189051,112.98371095912978,50.84629,-0.012021227,-0.013812146,0.009136148,0.050895795,1,1,1,0
17040000,28.14295769189051,112.98371095912978,50.84629,-0.012021227,-0.013812146,0.009136148,0.050844077,1,1,1,0
17052000,28.14295769189051,112.98371095912978,50.84629,-0.012021227,-0.013812146,0.009136148,0.05082584,1,1,1,0
17064000,28.14295769189051,112.98371095912978,50.84629,-0.012021227,-0.013812146,0.009136148,0.05080937,1,1,1,0
22747000,28.1429580686324,112.98371094796052,50.91133,0.02987056,-0.014907279,-0.05076697,0.049424324,1,1,1,0
23843000,28.1429580686324,112.98371094796052,50.91133,0.02987056,-0.014907279,-0.05076697,0.049493868,1,1,1,0
23952000,28.1429580686324,112.98371094796052,50.91133,0.02987056,-0.014907279,-0.05076697,0.04942478,1,1,1,0
24252000,28.1429580686324,112.98371094796052,50.91133,0.02987056,-0.014907279,-0.05076697,0.04941578,1,1,1,0
24352000,28.1429580686324,112.98371094796052,50.91133,0.02987056,-0.014907279,-0.05076697,0.049602244,1,1,1,0
24775000,28.142957908934903,112.98371085261579,50.910923,0.012113009,-0.02425571,-0.055494867,0.049021255,1,1,1,0
27187000,28.142957908934903,112.98371085261579,50.910923,0.012113009,-0.02425571,-0.055494867,0.04901846,1,1,1,0
27388000,28.142957908934903,112.98371085261579,50.910923,0.012113009,-0.02425571,-0.055494867,0.04893475,1,1,1,0
27888000,28.142957908934903,112.98371085261579,50.910923,0.012113009,-0.02425571,-0.055494867,0.048913788,1,1,1,0
28092000,28.142957908934903,112.98371085261579,50.910923,0.012113009,-0.02425571,-0.055494867,0.04892135,1,1,1,0
28296000,28.142957908934903,112.98371085261579,50.910923,0.012113009,-0.02425571,-0.055494867,0.048808485,1,1,1,0
28684000,28.142957908934903,112.98371085261579,50.910923,0.012113009,-0.02425571,-0.055494867,0.04885858,1,1,1,0
29804000,28.142957908934903,112.98371085261579,50.910923,0.012113009,-0.02425571,-0.055494867,0.048422888,1,1,1,0
34035000,28.142957908934903,112.98371085261579,50.910923,0.012113009,-0.02425571,-0.055494867,0.048497707,1,1,1,0
45764000,28.142957908934903,112.98371085261579,50.910923,0.012113009,-0.02425571,-0.055494867,0.0475851,1,1,1,0
45964000,28.142957908934903,112.98371085261579,50.910923,0.012113009,-0.02425571,-0.055494867,0.048441254,1,1,1,0
46048000,28.142957908934903,112.98371085261579,50.910923,0.012113009,-0.02425571,-0.055494867,0.048620977,1,1,1,0
46064000,28.142957908934903,112.98371085261579,50.910923,0.012113009,-0.02425571,-0.055494867,0.048710745,1,1,1,0
48172000,28.142957908934903,112.98371085261579,50.910923,0.012113009,-0.02425571,-0.055494867,0.04759859,1,1,1,0
52032000,28.142957908934903,112.98371085261579,50.910923,0.012113009,-0.02425571,-0.055494867,0.048559543,1,1,1,0
58420000,28.142957908934903,112.98371085261579,50.910923,0.012113009,-0.02425571,-0.055494867,0.048609704,1,1,1,0
58519000,28.142957908934903,112.98371085261579,50.910923,0.012113009,-0.02425571,-0.055494867,0.047766086,1,1,1,0
58624000,28.142957908934903,112.98371085261579,50.910923,0.012113009,-0.02425571,-0.055494867,0.048534863,1,1,1,0
58720000,28.142957908934903,112.98371085261579,50.910923,0.012113009,-0.02425571,-0.055494867,0.04928211,1,1,1,0
58804000,28.142957908934903,112.98371085261579,50.910923,0.012113009,-0.02425571,-0.055494867,0.048438594,1,1,1,0
