timestamp,main_state_changes,main_state
32000,0,0
532000,0,0
1036000,0,0
1544000,0,0
2044000,0,0
2552000,0,0
3023000,0,0
3527000,0,0
4032000,0,0
4547000,0,0
5052000,0,0
5552000,0,0
6056000,0,0
6564000,0,0
7072000,0,0
7572000,0,0
8075000,0,0
8575000,0,0
9088000,0,0
9604000,0,0
10116000,0,0
10628000,0,0
11096000,1,4
11612000,1,4
12120000,1,4
12624000,1,4
13132000,1,4
13636000,1,4
14136000,1,4
14636000,1,4
15140000,1,4
15648000,1,4
16159000,1,4
16659000,1,4
17164000,1,4
17671000,1,4
18176000,1,4
18680000,1,4
19184000,1,4
19691000,1,4
20200000,1,4
20712000,1,4
21219000,1,4
21723000,1,4
22040000,1,4
22540000,1,4
22747000,1,4
22840000,2,7
22944000,2,7
23444000,2,7
23952000,2,7
24459000,2,7
24968000,2,7
25479000,2,7
25979000,2,7
26479000,2,7
26983000,2,7
27488000,2,7
27992000,2,7
28496000,2,7
28508000,2,7
29019000,2,7
29519000,2,7
30024000,2,7
30535000,2,7
31035000,2,7
31535000,2,7
32035000,2,7
32540000,2,7
33040000,2,7
33548000,2,7
34048000,2,7
34527000,2,7
34544000,2,7
35044000,2,7
35548000,2,7
36048000,2,7
36548000,2,7
37048000,2,7
37555000,2,7
38056000,2,7
38572000,2,7
39080000,2,7
39588000,2,7
40099000,2,7
40608000,2,7
41108000,2,7
41608000,2,7
42108000,2,7
42616000,2,7
43120000,2,7
43628000,2,7
44132000,2,7
44632000,2,7
45132000,2,7
45648000,2,7
46156000,2,7
46664000,2,7
47171000,2,7
47676000,2,7
48183000,2,7
48684000,2,7
49184000,2,7
49684000,2,7
50184000,2,7
50684000,2,7
51184000,2,7
51688000,2,7
52192000,2,7
52692000,2,7
53204000,2,7
53716000,2,7
54228000,2,7
54540000,2,7
54552000,3,11
55068000,3,11
55576000,3,11
56080000,3,11
56592000,3,11
57096000,3,11
57596000,3,11
58104000,3,11
58611000,3,11
59116000,3,11
