timestamp,load,ram_usage
1508000,0.06122449,0.14945515
2008000,0.06,0.14944716
2512000,0.078431375,0.14947665
3012000,0.06,0.14945023
3512000,0.08,0.14971825
4008000,0.06122449,0.14973153
4508000,0.06,0.14975965
5044000,0.037037037,0.14999746
5508000,0.08695652,0.15026464
6012000,0.078431375,0.15031819
6512000,0.04,0.15019818
7008000,0.06122449,0.15025787
7508000,0.08,0.15035786
8012000,0.05882353,0.15086985
8508000,0.06122449,0.15095264
9008000,0.08,0.15093273
9508000,0.08,0.15094416
10008000,0.06,0.1510288
10540000,0.055555556,0.15102412
11012000,0.06382979,0.15104403
11512000,0.06,0.1511413
12008000,0.06122449,0.15076715
12512000,0.078431375,0.15078558
13008000,0.06122449,0.15078779
13512000,0.05882353,0.15104698
14012000,0.06,0.1510896
14508000,0.06122449,0.1511176
15008000,0.08,0.15189171
15511000,0.078431375,0.15156043
16008000,0.06122449,0.15176162
16512000,0.05882353,0.1516625
17008000,0.06122449,0.1517104
17508000,0.08,0.15173043
18012000,0.05882353,0.15165967
18512000,0.08,0.15167159
19012000,0.06,0.15199427
19512000,0.08,0.1518002
20008000,0.06122449,0.1519917
20512000,0.078431375,0.15187378
21008000,0.06122449,0.15204722
21512000,0.05882353,0.15193114
22012000,0.08,0.15204956
22512000,0.08,0.15176176
23012000,0.1,0.15192917
23508000,0.08163265,0.15175352
24008000,0.04,0.15195079
24543000,0.074074075,0.15193126
25011000,0.08510638,0.15138072
25508000,0.06122449,0.15159789
26008000,0.08,0.15151264
26508000,0.08,0.15168019
27008000,0.08,0.15158081
27511000,0.05882353,0.15172589
28008000,0.08163265,0.15159813
28508000,0.06,0.15173534
29008000,0.08,0.15167908
29508000,0.08,0.15193114
30011000,0.078431375,0.15173866
30508000,0.08163265,0.15187807
31008000,0.06,0.15176998
31508000,0.06,0.15190645
32008000,0.08,0.15186714
32508000,0.08,0.15188175
33012000,0.078431375,0.15182771
33508000,0.06122449,0.1518809
34020000,0.07692308,0.1518841
34508000,0.083333336,0.15200385
35008000,0.08,0.15195252
35508000,0.08,0.15214278
36012000,0.05882353,0.15209623
36508000,0.08163265,0.15225333
37008000,0.08,0.15208088
37508000,0.08,0.15221968
38008000,0.08,0.15209205
38508000,0.08,0.15232433
39008000,0.06,0.15213947
39508000,0.08,0.15199538
40008000,0.08,0.152145
40508000,0.08,0.15209648
41012000,0.05882353,0.15224278
41508000,0.08163265,0.1521531
42012000,0.05882353,0.15233073
42508000,0.08163265,0.15215617
43012000,0.078431375,0.15228552
43508000,0.08163265,0.15221809
44012000,0.05882353,0.1523446
44511000,0.08,0.15224424
45012000,0.08,0.1523855
45512000,0.08,0.15217681
46024000,0.055555556,0.1523688
46508000,0.08888889,0.15232778
47011000,0.05882353,0.15247492
47508000,0.08163265,0.1523613
48012000,0.078431375,0.15252271
48512000,0.08,0.15251093
49012000,0.06,0.15252025
49512000,0.08,0.15241462
50012000,0.06,0.15247408
50511000,0.08,0.15236388
51012000,0.06,0.15254089
51511000,0.08,0.15235074
52016000,0.08,0.15252358
52512000,0.06,0.152528
53012000,0.08,0.1526689
53511000,0.08,0.15258254
54012000,0.06,0.15268277
54508000,0.08163265,0.15260576
55012000,0.078431375,0.15272821
55508000,0.08163265,0.15089232
56012000,0.05882353,0.15102461
56511000,0.08,0.15091209
57012000,0.08,0.15104452
57508000,0.06122449,0.15086837
58011000,0.078431375,0.15103137
58508000,0.08,0.15086137
59011000,0.06,0.15101564
