timestamp,saturation_status
1000000,1533
2003000,1533
3000000,1533
3999000,1533
4996000,1533
5996000,1533
7000000,1533
8004000,1533
9000000,1533
10003000,1533
11000000,1533
12000000,1533
13004000,1529
13996000,1533
14996000,1533
15999000,1533
17000000,1529
18004000,1533
19004000,1533
20000000,1533
21000000,1533
22004000,1533
23004000,1533
24003000,1501
24996000,1
26004000,1
27003000,1
28003000,1
29004000,1
30004000,1
31000000,1
32003000,1
33000000,1
34000000,1
35000000,1
36003000,1
37003000,1
38000000,1
39000000,1
40003000,1
41000000,1
42000000,1
43000000,1
44004000,1
45004000,1
46004000,1
47004000,1
48000000,1
49004000,1
50004000,1
51004000,1
52016000,1
53004000,1
53996000,1
55000000,1
56004000,1
57004000,1
58000000,1
59000000,1
