timestamp,param5,param6,param1,param2,param3,param4,param7,command,target_system,target_component,source_system,source_component,confirmation,from_external
22028000,0.0,0.0,33.0,4.0,3.0,0.0,0.0,176,1,0,0,0,0,1
22732000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
22832000,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,1,0,0,0,0,1
22935000,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,1,0,0,0,0,1
28504000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
28504000,0.0,0.0,2.0,1.0,0.0,0.0,666.0,183,1,0,0,0,0,1
29512000,-1.0,0.0,2.0,3.0,0.017797176,-0.034118284,666.0,183,1,0,0,0,0,1
34520000,0.0,0.0,2.0,3.0,0.0,0.0,777.0,183,1,0,0,0,0,1
34520000,0.0,0.0,2.0,6.0,0.0,0.0,666.0,183,1,0,0,0,0,1
54532000,0.0,0.0,2.0,6.0,0.0,0.0,777.0,183,1,0,0,0,0,1
54540000,28.14295768737793,112.98371124267578,0.0,0.0,0.0,0.0,50.91,21,1,0,0,0,0,1
54540000,0.0,0.0,2.0,7.0,0.0,0.0,666.0,183,1,0,0,0,0,1
