timestamp,mag_inconsistency_angle
500000,0.0
992000,0.0
1496000,0.0
2003000,0.0
2499000,0.0
3000000,0.0
3504000,0.00040549185
4004000,7.0493097e-06
4500000,1.2254938e-07
4996000,1.826612e-09
5504000,4.3198542e-11
5996000,9.028583e-06
6504000,1.7391484e-07
7000000,3.1825658e-09
7504000,4.2811428e-11
8004000,6.381092e-13
8500000,8.5837565e-15
9000000,1.4176379e-16
9499000,3.0257655e-18
9996000,4.070219e-20
10512000,8.25299e-22
10995000,1.4347482e-23
11504000,2.6255258e-25
12000000,5.0574724e-27
12504000,7.161306e-29
13004000,1.6089356e-30
13504000,2.5243535e-32
14000000,4.388482e-34
14500000,1.0378558e-35
15000000,2.21517e-37
15500000,4.267015e-39
15999000,7.047e-41
16500000,1.289e-42
17000000,3.8e-44
17500000,1.3e-44
18004000,1.3e-44
18504000,1.3e-44
18996000,1.3e-44
19500000,1.3e-44
20000000,1.3e-44
20504000,1.3e-44
21000000,1.3e-44
21503000,1.3e-44
22004000,1.3e-44
22504000,1.3e-44
22747000,1.3e-44
