timestamp,speed_xy,speed_up,speed_down,want_takeoff
74173252,5.0,3.0,1.0,0
74190045,5.0,3.0,1.0,0
75174615,5.0,3.0,1.0,0
76177647,5.0,3.0,1.0,0
77175929,5.0,3.0,1.0,0
78171247,5.0,3.0,1.0,0
79169628,5.0,3.0,1.0,0
