timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,close_to_ground_or_skipped_check
513000,inf,0,1,1,1,0,0,1,1,0,1
1513000,inf,0,1,1,1,0,0,1,0,0,1
2520000,inf,0,1,1,1,0,0,1,0,0,1
3521000,inf,0,1,1,1,0,0,1,0,0,1
4525000,inf,0,1,1,1,0,0,1,0,0,1
5529000,inf,0,1,1,1,0,0,1,0,0,1
6529000,inf,0,1,1,1,0,0,1,0,0,1
7533000,inf,0,1,1,1,0,0,1,0,0,1
8535000,inf,0,1,1,1,0,0,1,0,0,1
9540000,inf,0,1,1,1,0,0,1,0,0,1
10540000,inf,0,1,1,1,0,0,1,0,0,1
11084000,inf,0,1,1,1,1,1,1,0,0,1
12091000,inf,0,1,1,1,1,1,1,0,0,1
13092000,inf,0,1,1,1,1,1,1,0,0,1
14093000,inf,0,1,1,1,1,1,1,0,0,1
15096000,inf,0,1,1,1,1,1,1,0,0,1
16104000,inf,0,1,1,1,1,1,1,0,0,1
16721000,inf,0,1,1,1,0,0,1,0,0,1
17724000,inf,0,1,1,1,0,0,1,0,0,1
18732000,inf,0,1,1,1,1,0,1,0,0,1
19457000,inf,0,1,0,0,1,0,1,0,0,1
19465000,inf,0,0,0,0,1,0,1,0,0,1
20469000,inf,0,0,0,0,1,0,0,0,0,1
21475000,inf,0,0,0,0,1,0,0,1,0,1
22476000,inf,0,0,0,0,1,0,0,0,0,1
23476000,inf,0,0,0,0,1,0,0,0,0,1
24464000,inf,0,0,0,0,0,0,0,0,0,1
25473000,inf,0,0,0,0,0,0,0,0,0,1
26477000,inf,0,0,0,0,0,0,0,0,0,1
27477000,inf,0,0,0,0,0,0,0,0,0,1
28487000,inf,0,0,0,0,0,0,0,0,0,1
29489000,inf,0,0,0,0,0,0,0,0,0,1
30493000,inf,0,0,0,0,0,0,0,0,0,1
31507000,inf,0,0,0,0,0,0,0,0,0,1
32512000,inf,0,0,0,0,0,0,0,0,0,1
33518000,inf,0,0,0,0,0,0,0,0,0,1
34521000,inf,0,0,0,0,0,0,0,0,0,1
35528000,inf,0,0,0,0,0,0,0,0,0,1
36528000,inf,0,0,0,0,0,0,0,0,0,1
37529000,inf,0,0,0,0,0,0,0,0,0,1
38337000,inf,0,0,0,0,1,1,0,1,0,1
39341000,inf,0,0,0,0,1,1,1,0,0,1
39879000,inf,0,1,0,0,1,1,1,0,0,1
40245000,inf,0,1,1,0,1,1,1,0,0,1
40584000,inf,0,1,1,1,1,1,1,0,0,1
41592000,inf,0,1,1,1,1,1,1,0,0,1
42593000,inf,0,1,1,1,1,1,1,0,0,1
