timestamp,speed_xy,speed_up,speed_down,want_takeoff
11477000,5.0,3.0,1.0,0
11501000,5.0,3.0,1.0,0
12483000,5.0,3.0,1.0,0
13468000,5.0,3.0,1.0,0
14457000,5.0,3.0,1.0,0
15480000,5.0,3.0,1.0,0
16465000,5.0,3.0,1.0,0
16697000,5.0,3.0,1.0,0
37681000,5.0,3.0,1.0,0
37699000,5.0,3.0,1.0,0
38677000,5.0,3.0,1.0,0
39683000,5.0,3.0,1.0,0
40681000,5.0,3.0,1.0,0
41677000,5.0,3.0,1.0,0
42679000,5.0,3.0,1.0,0
