timestamp,timestamp_sample,device_id,error_count,pressure,temperature
1005000,1005000,6620428,0,1007.2714,24.675455
2000000,2000000,6620428,0,1007.25323,24.675455
3000000,3000000,6620428,0,1007.2524,24.675455
4004000,4004000,6620428,0,1007.2598,24.675455
5004000,5004000,6620428,0,1007.2681,24.675455
6001000,6001000,6620428,0,1007.26746,24.675455
7004000,7004000,6620428,0,1007.27515,24.675455
8000000,8000000,6620428,0,1007.265,24.675455
9000000,9000000,6620428,0,1007.27527,24.675455
10001000,10001000,6620428,0,1007.265,24.675455
11004000,11004000,6620428,0,1007.26355,24.675455
12001000,12001000,6620428,0,1007.27185,24.675455
13003000,13003000,6620428,0,1007.27594,24.675455
14004000,14004000,6620428,0,1007.25903,24.675455
15001000,15001000,6620428,0,1007.2586,24.675455
16000000,16000000,6620428,0,1007.2607,24.675455
17001000,17001000,6620428,0,1007.252,24.675455
18001000,18001000,6620428,0,1007.27515,24.675455
19005000,19005000,6620428,0,1007.28,24.675457
20001000,20001000,6620428,0,1007.2692,24.675457
21005000,21005000,6620428,0,1007.2257,24.673807
22000000,22000000,6620428,0,1007.204,24.671843
23004000,23004000,6620428,0,1007.19403,24.671148
24001000,24001000,6620428,0,1007.1885,24.670612
25000000,25000000,6620428,0,1007.19006,24.67078
26000000,26000000,6620428,0,1007.1604,24.67048
27001000,27001000,6620428,0,1007.1752,24.67034
28001000,28001000,6620428,0,1007.1568,24.670263
29001000,29001000,6620428,0,1007.17267,24.670334
30004000,30004000,6620428,0,1007.1764,24.67047
31001000,31001000,6620428,0,1007.1822,24.670532
32000000,32000000,6620428,0,1007.1594,24.670303
33000000,33000000,6620428,0,1007.16284,24.670155
34000000,34000000,6620428,0,1007.16675,24.669956
35004000,35004000,6620428,0,1007.1719,24.66997
36001000,36001000,6620428,0,1007.17847,24.670038
37001000,37001000,6620428,0,1007.1625,24.670097
38001000,38001000,6620428,0,1007.1703,24.670355
39000000,39000000,6620428,0,1007.21747,24.674417
40001000,40001000,6620428,0,1007.28015,24.675512
41008000,41008000,6620428,0,1007.2686,24.675499
42008000,42008000,6620428,0,1007.26135,24.675503
43000000,43000000,6620428,0,1007.26965,24.675503
