timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
29818782,29818612,0.9975484,0.014153737,-0.00182081,0.06850923,0.99999297,-1.2801786e-09,-1.0145332e-10,0.0037688776,1
29823241,29823070,0.9975492,0.014143939,-0.0018186946,0.068501174,0.99999297,-1.2801786e-09,-1.0145332e-10,0.0037688776,1
30321808,30321623,0.997565,0.014161075,-0.0019471835,0.06826276,0.99999297,-1.2801786e-09,-1.0145332e-10,0.0037688776,1
30823241,30818591,0.99758005,0.014164678,-0.0020926322,0.06803865,0.99999297,-1.2801786e-09,-1.0145332e-10,0.0037688776,1
31317264,31317098,0.99760133,0.013693312,-0.0024155413,0.067811556,0.99999297,-1.2801786e-09,-1.0145332e-10,0.0037688776,1
31820285,31820114,0.99761117,0.013435816,-0.0027342157,0.067705944,0.99999297,-1.2801786e-09,-1.0145332e-10,0.0037688776,1
32323278,32318672,0.99763644,0.013016632,-0.0031061682,0.06739905,0.99999297,-1.2801786e-09,-1.0145332e-10,0.0037688776,1
32820302,32815640,0.99765056,0.012647513,-0.0033943458,0.06724617,0.99999297,-1.2801786e-09,-1.0145332e-10,0.0037688776,1
33318835,33318670,0.9976718,0.012367221,-0.0034630157,0.06697962,0.99999297,-1.2801786e-09,-1.0145332e-10,0.0037688776,1
33818877,33818672,0.99768037,0.011975154,-0.0036744678,0.06691086,0.99999297,-1.2801786e-09,-1.0145332e-10,0.0037688776,1
34320358,34320190,0.99770683,0.011296416,-0.004027794,0.06661349,0.99999297,-1.2801786e-09,-1.0145332e-10,0.0037688776,1
34823362,34818750,0.9977397,0.009195321,-0.00462158,0.06640498,0.99999297,-1.2801786e-09,-1.0145332e-10,0.0037688776,1
35315887,35315718,0.9996091,0.0030562414,0.0013485906,0.027757732,0.99999297,-1.2801786e-09,-1.0145332e-10,0.0037688776,1
35818903,35818739,0.9998955,0.012700525,-0.0045179934,0.0052387114,0.99999297,-1.2801786e-09,-1.0145332e-10,0.0037688776,1
36317406,36312793,0.9998553,0.016443726,-0.0039388756,-0.0018661605,0.99999297,-1.2801786e-09,-1.0145332e-10,0.0037688776,1
36815990,36815826,0.9998956,0.013760435,-0.0015132779,-0.004144347,0.99999297,-1.2801786e-09,-1.0145332e-10,0.0037688776,1
37320449,37320286,0.99993485,0.009301782,0.0019134628,-0.00634064,0.99999297,-1.2801786e-09,-1.0145332e-10,0.0037688776,1
37821988,37817288,0.9999233,0.011560085,0.0010462286,-0.0043318756,0.99999297,-1.2801786e-09,-1.0145332e-10,0.0037688776,1
38323464,38323301,0.9998693,0.014998071,-0.0005820565,-0.006009744,0.99999297,-1.2801786e-09,-1.0145332e-10,0.0037688776,1
38820514,38818802,0.9998152,0.018504921,-0.002297903,-0.004685763,0.99999297,-1.2801786e-09,-1.0145332e-10,0.0037688776,1
39321978,39321809,0.999915,0.012007583,0.0009765342,-0.0049940017,0.99999297,-1.2801786e-09,-1.0145332e-10,0.0037688776,1
39814465,39814305,0.99986786,0.015086679,0.0042991536,-0.00428249,0.99999297,-1.2801786e-09,-1.0145332e-10,0.0037688776,1
40322022,40321858,0.9998642,0.015891751,0.0038924967,-0.0019634636,0.99999297,-1.2801786e-09,-1.0145332e-10,0.0037688776,1
40820479,40820313,0.99992526,0.011839264,0.002990122,-0.00056966895,0.99999297,-1.2801786e-09,-1.0145332e-10,0.0037688776,1
41321960,41317306,0.9998622,0.016248135,0.0015059856,0.0030694632,0.99999297,-1.2801786e-09,-1.0145332e-10,0.0037688776,1
41820468,41820306,0.99980485,0.018930165,0.00559532,-0.00074465526,0.99999297,-1.2801786e-09,-1.0145332e-10,0.0037688776,1
42320498,42320338,0.99980783,0.018535666,0.0062777004,0.0012297038,0.99999297,-1.2801786e-09,-1.0145332e-10,0.0037688776,1
42820462,42818795,0.99987286,0.01558417,0.0033822434,-0.00013918208,0.99999297,-1.2801786e-09,-1.0145332e-10,0.0037688776,1
43317500,43317333,0.9998794,0.014888538,0.003798454,0.0022714606,0.99999297,-1.2801786e-09,-1.0145332e-10,0.0037688776,1
43820496,43818784,0.99989885,0.013068606,0.0051575545,0.0022035753,0.99999297,-1.2801786e-09,-1.0145332e-10,0.0037688776,1
44320445,44320276,0.999782,0.019411335,0.006108026,0.0046776766,0.99999297,-1.2801786e-09,-1.0145332e-10,0.0037688776,1
44820443,44820267,0.9996098,0.02696195,0.0029669108,0.006675746,0.99999297,-1.2801786e-09,-1.0145332e-10,0.0037688776,1
45321971,45321803,0.9994916,0.031436738,0.004799445,0.002315095,0.99999297,-1.2801786e-09,-1.0145332e-10,0.0037688776,1
45823419,45823251,0.9996712,0.025469588,0.0027595768,0.0010695774,0.99999297,-1.2801786e-09,-1.0145332e-10,0.0037688776,1
46323399,46323235,0.99980295,0.018327855,0.007632023,0.00026248334,0.99999297,-1.2801786e-09,-1.0145332e-10,0.0037688776,1
