timestamp,mag_inconsistency_angle
497000,0.0
1000000,0.0
1500000,0.0
2004000,0.0
2500000,0.0
3000000,0.0
3505000,0.0
4000000,0.0
4500000,0.0
5000000,0.0
5495000,0.0
6000000,0.0
6500000,0.0
7001000,0.0
7500000,0.0
8004000,0.0
8504000,0.0
9001000,0.0
9496000,0.0
10000000,0.0
10504000,0.0
11001000,0.0
11504000,0.0
12000000,0.0
12500000,0.0
13000000,0.0
13500000,0.0
14000000,0.0
14500000,0.0
15000000,0.0
15500000,0.0
16000000,0.0
16500000,0.0
17000000,0.0
17500000,0.0
18000000,0.0
18500000,0.0
19000000,0.0
19409000,0.0
52124000,0.0
52129000,0.0
52624000,2.2996594e-09
