timestamp,rtl_time_s,rtl_limit_fraction
11056000,0.0,0.0
12056000,0.03485838,3.8731538e-05
13056000,0.06225039,6.916711e-05
14056000,0.045848142,5.094238e-05
15076000,0.09060587,0.00010067319
16084000,0.15819673,0.00017577416
17104000,0.13908525,0.00015453917
18144000,0.055065542,6.118394e-05
19145000,0.06706945,7.452162e-05
20153000,0.0488824,5.431378e-05
21176000,0.015458604,1.7176228e-05
22224000,0.01070374,1.1893045e-05
23244000,0.29604664,0.00032894075
24276000,0.65981466,0.00073312747
25276000,0.7729206,0.0008588007
26304000,0.8307589,0.0009230655
27304000,0.730206,0.00081134005
28316000,0.7878012,0.00087533466
29332000,0.7948358,0.00088315096
30348000,0.8282081,0.0009202313
31364000,0.8202916,0.0009114351
32389000,0.7765055,0.00086278387
33408000,0.7708996,0.0008565551
34412000,0.82567143,0.00091741275
35436000,0.8311907,0.0009235453
36445000,0.9761792,0.0010846436
37452000,1.0023441,0.0011137158
38464000,1.0188726,0.0011320807
39476000,1.0774854,0.0011972061
40492000,1.1113484,0.0012348316
41504000,1.1227587,0.0012475098
42504000,1.0757191,0.0011952434
43512000,1.132654,0.0012585045
44528000,1.1864836,0.0013183152
45544000,1.2388035,0.0013764484
46553000,1.2854065,0.0014282295
47584000,1.1713303,0.0013014782
48592000,0.6323939,0.0007026599
49604000,0.6847301,0.00076081126
50615000,0.6296942,0.00069966033
51624000,0.6203149,0.00068923883
52632000,0.019155307,2.1283677e-05
