timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
5009000,0.0,0.0,0.0,1
5109000,0.0,0.0,0.0,1
6008000,0.0,0.0,0.0,1
6920000,0.0,0.0,0.0,1
7920000,0.0,0.0,0.0,1
8936000,0.0,0.0,0.0,1
9936000,0.0,0.0,0.0,1
10940000,0.0,0.0,0.0,1
11940000,0.0,0.0,0.0,1
12949000,0.0,0.0,0.0,1
13960000,0.0,0.0,0.0,1
14968000,0.0,0.0,0.0,1
15977000,0.0,0.0,0.0,1
16985000,0.0,0.0,0.0,1
17996000,0.0,0.0,0.0,1
19000000,0.0,0.0,0.0,1
20001000,0.0,0.0,0.0,1
21005000,0.0,0.0,0.0,1
21616000,0.0,0.0,0.0,1
50204000,0.0,0.0,0.0,1
50308000,0.0,0.0,0.0,1
51108000,0.0,0.0,0.0,1
52108000,0.0,0.0,0.0,1
