timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
5004000,0.0,0.0,0.0,1
5103000,0.0,0.0,0.0,1
6008000,0.0,0.0,0.0,1
6916000,0.0,0.0,0.0,1
7924000,0.0,0.0,0.0,1
8936000,0.0,0.0,0.0,1
9936000,0.0,0.0,0.0,1
10940000,0.0,0.0,0.0,1
11940000,0.0,0.0,0.0,1
12944000,0.0,0.0,0.0,1
13964000,0.0,0.0,0.0,1
14968000,0.0,0.0,0.0,1
15977000,0.0,0.0,0.0,1
16985000,0.0,0.0,0.0,1
17996000,0.0,0.0,0.0,1
19004000,0.0,0.0,0.0,1
20008000,0.0,0.0,0.0,1
21005000,0.0,0.0,0.0,1
21616000,0.0,0.0,0.0,1
50200000,0.0,0.0,0.0,1
50308000,0.0,0.0,0.0,1
51104000,0.0,0.0,0.0,1
52104000,0.0,0.0,0.0,1
