timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
967000,967000,1310988,0.0,0.0,0.0,24.675455,0,1
1958000,1958000,1310988,0.0,0.0,0.0,24.675455,0,1
2972000,2972000,1310988,0.0,0.0,0.0,24.675455,0,1
3958000,3958000,1310988,0.0,0.0,0.0,24.675455,0,1
4968000,4968000,1310988,0.0,0.0,0.0,24.675455,0,1
5966000,5966000,1310988,0.0,0.0,0.0,24.675455,0,1
6972000,6972000,1310988,0.0,0.0,0.0,24.675455,0,1
7960000,7960000,1310988,0.0,0.0,0.0,24.675455,0,1
8968000,8968000,1310988,0.0,0.0,0.0,24.675455,0,1
9960000,9960000,1310988,0.0,0.0,0.0,24.675455,0,1
10964000,10964000,1310988,0.0,0.0,0.0,24.675455,0,1
11972000,11972000,1310988,0.0,0.0,0.0,24.675455,0,1
12968000,12968000,1310988,0.0,0.0,0.0,24.675455,0,1
13960000,13960000,1310988,0.0,0.0,0.0,24.675455,0,1
14961000,14961000,1310988,0.0,0.0,0.0,24.675455,0,1
15966000,15966000,1310988,0.0,0.0,0.0,24.675455,0,1
16962000,16962000,1310988,0.0,0.0,0.0,24.675455,0,1
17960000,17960000,1310988,0.0,0.0,0.0,24.675455,0,1
18969000,18969000,1310988,0.0,0.0,0.0,24.675459,0,1
19968000,19968000,1310988,-0.0005326322,-0.01438107,0.0005326322,24.675451,0,1
20964000,20964000,1310988,0.006924219,0.01438107,0.0,24.67368,0,1
21972000,21972000,1310988,0.008522116,0.0,-0.0010652645,24.672052,0,1
22964000,22964000,1310988,-0.029294772,-0.010652645,-0.0010652645,24.671463,0,1
23968000,23968000,1310988,0.0,0.008522116,0.0,24.67121,0,1
24963000,24963000,1310988,-0.011717909,0.008522116,0.0,24.671389,0,1
25964000,25964000,1310988,0.011717909,0.0,0.0,24.671032,0,1
26972000,26972000,1310988,-0.010652645,0.015978966,0.0,24.670837,0,1
27968000,27968000,1310988,-0.00958738,0.0031957934,0.0010652645,24.670605,0,1
28952000,28952000,1310988,0.0,0.00958738,0.0010652645,24.670662,0,1
29968000,29968000,1310988,0.015978966,0.015446335,0.0010652645,24.670845,0,1
30968000,30968000,1310988,-0.00958738,-0.0015978967,0.0,24.670916,0,1
31975000,31975000,1310988,0.0037284256,0.0037284256,0.0,24.670864,0,1
32964000,32964000,1310988,-0.0010652645,-0.010652645,0.0,24.670824,0,1
33963000,33963000,1310988,-0.006924219,0.004261058,0.0,24.670696,0,1
34966000,34966000,1310988,-0.002130529,0.004261058,0.0,24.670732,0,1
35968000,35968000,1310988,-0.0053263223,0.0031957934,0.0,24.670826,0,1
36968000,36968000,1310988,-0.0010652645,0.0058589545,0.0,24.670897,0,1
37962000,37962000,1310988,-0.002130529,-0.010652645,0.0,24.671013,0,1
38968000,38968000,1310988,0.004261058,0.002130529,0.0,24.67119,0,1
39964000,39964000,1310988,-0.0010652645,-0.004261058,0.0,24.671345,0,1
40968000,40968000,1310988,-0.008522116,0.0,0.0,24.671268,0,1
41972000,41972000,1310988,-0.0031957934,0.004261058,0.0,24.67115,0,1
42964000,42964000,1310988,-0.0031957934,-0.002130529,0.0,24.671068,0,1
43966000,43966000,1310988,0.0031957934,-0.0031957934,0.0,24.670984,0,1
44966000,44966000,1310988,-0.10759171,0.051132694,0.11504856,24.671215,0,1
45972000,45972000,1310988,-0.027696876,-0.0005326322,-0.011717909,24.674925,0,1
46964000,46964000,1310988,0.0,0.0010652645,0.0010652645,24.675478,0,1
47964000,47964000,1310988,0.0,0.0,0.0,24.675488,0,1
48972000,48972000,1310988,0.0,0.0,0.0,24.675493,0,1
49968000,49968000,1310988,0.0,0.0,0.0,24.675493,0,1
