timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
7780000,0.0,-0.0,-0.004165235,0.0,0.99999785,0.0,-0.0,-0.002082616,0.0,0.0,-0.0,0,0,0,0,0
7784000,0.0,-0.0,-0.0041652624,0.0,0.99999785,0.0,-0.0,-0.0020826298,0.0,0.0,-0.0,0,0,0,0,0
7836000,0.0,-0.0,-0.0041655195,0.0,0.99999785,0.0,-0.0,-0.0020827584,0.0,0.0,-0.0,0,0,0,0,0
7885000,0.0,-0.0,-0.0041657384,0.0,0.99999785,0.0,-0.0,-0.0020828678,0.0,0.0,-0.0,0,0,0,0,0
7936000,0.0,-0.0,-0.004165869,0.0,0.99999785,0.0,-0.0,-0.0020829332,0.0,0.0,-0.0,0,0,0,0,0
7984000,0.0,-0.0,-0.0041659893,0.0,0.99999785,0.0,-0.0,-0.0020829933,0.0,0.0,-0.0,0,0,0,0,0
8036000,0.0,-0.0,-0.0041660774,0.0,0.99999785,0.0,-0.0,-0.0020830373,0.0,0.0,-0.0,0,0,0,0,0
8084000,0.0,-0.0,-0.0041661044,0.0,0.99999785,0.0,-0.0,-0.0020830508,0.0,0.0,-0.0,0,0,0,0,0
8132000,0.0,-0.0,-0.00416599,0.0,0.99999785,0.0,-0.0,-0.0020829935,0.0,0.0,-0.0,0,0,0,0,0
8185000,0.0,-0.0,-0.0041657723,0.0,0.99999785,0.0,-0.0,-0.0020828848,0.0,0.0,-0.0,0,0,0,0,0
8231000,0.0,-0.0,-0.00416552,0.0,0.99999785,0.0,-0.0,-0.0020827586,0.0,0.0,-0.0,0,0,0,0,0
8280000,0.0,-0.0,-0.0041652517,0.0,0.99999785,0.0,-0.0,-0.0020826245,0.0,0.0,-0.0,0,0,0,0,0
8336000,0.0,-0.0,-0.00416481,0.0,0.99999785,0.0,-0.0,-0.0020824035,0.0,0.0,-0.0,0,0,0,0,0
8385000,0.0,-0.0,-0.0041643353,0.0,0.99999785,0.0,-0.0,-0.0020821663,0.0,0.0,-0.0,0,0,0,0,0
8432000,0.0,-0.0,-0.0041638734,0.0,0.99999785,0.0,-0.0,-0.0020819353,0.0,0.0,-0.0,0,0,0,0,0
8484000,0.0,-0.0,-0.004163135,0.0,0.99999785,0.0,-0.0,-0.002081566,0.0,0.0,-0.0,0,0,0,0,0
8536000,0.0,-0.0,-0.0041623125,0.0,0.99999785,0.0,-0.0,-0.0020811548,0.0,0.0,-0.0,0,0,0,0,0
