timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3]
456000,1310988,1310988,1310996,1311004,0,0.0030404357,0.0015202325,0.0015202325,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
460000,1310988,1310988,1310996,1311004,0,0.0030419554,0.0015209917,0.0015209917,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
652000,1310988,1310988,1310996,1311004,0,0.0030677312,0.0015339055,0.0015339055,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
852000,1310988,1310988,1310996,1311004,0,0.0024446137,0.0012223338,0.0012223338,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
1056000,1310988,1310988,1310996,1311004,0,0.003011568,0.001505839,0.001505839,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
1256000,1310988,1310988,1310996,1311004,0,0.0030648764,0.0015324655,0.0015324192,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
1449000,1310988,1310988,1310996,1311004,0,0.0030702546,0.0015350912,0.0015352227,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
1656000,1310988,1310988,1310996,1311004,0,0.0030706918,0.0015353613,0.0015353699,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
1856000,1310988,1310988,1310996,1311004,0,0.003070775,0.0015354125,0.0015353609,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
2056000,1310988,1310988,1310996,1311004,0,0.0030707868,0.001535389,0.0015353983,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
2256000,1310988,1310988,1310996,1311004,0,0.003070741,0.001535295,0.001535453,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
2456000,1310988,1310988,1310996,1311004,0,0.0030708015,0.0015354039,0.0015354188,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
2652000,1310988,1310988,1310996,1311004,0,0.0030706963,0.0015353208,0.0015353642,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
2856000,1310988,1310988,1310996,1311004,0,0.0030707442,0.0015354067,0.0015353698,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
3052000,1310988,1310988,1310996,1311004,0,0.003070738,0.0015353631,0.001535468,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
3252000,1310988,1310988,1310996,1311004,0,0.0030706762,0.0015353421,0.0015354244,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
3456000,1310988,1310988,1310996,1311004,0,0.0030706958,0.001535357,0.0015353003,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
