timestamp,rtl_time_s,rtl_limit_fraction
11041000,0.0,0.0
12056000,0.09270593,0.00010300659
13056000,0.12260982,0.00013623314
14076000,0.18957043,0.0002106338
15084000,0.16673209,0.00018525789
16104000,0.0848363,9.4262556e-05
17116000,0.110352516,0.00012261391
18136000,0.0794678,8.829756e-05
19144000,0.0022558004,2.5064448e-06
20156000,0.10140434,0.00011267149
21165000,0.5488303,0.00060981145
22184000,0.7938159,0.0008820177
23196000,0.87330055,0.000970334
24196000,0.79021573,0.0008780175
25204000,0.76472867,0.00084969855
26216000,0.83131737,0.000923686
27225000,0.8412171,0.0009346857
28236000,0.873651,0.0009707234
29260000,0.8843811,0.0009826457
30264000,0.87615246,0.0009735028
31276000,0.8724728,0.0009694143
32280000,0.9341233,0.0010379148
33292000,0.94897807,0.00105442
34292000,1.0625558,0.0011806176
35296000,1.1201938,0.0012446599
36316000,1.1441989,0.0012713321
37324000,1.1958163,0.0013286847
38340000,1.2317239,0.0013685822
39356000,1.2560935,0.0013956595
40376000,1.199655,0.0013329501
41385000,1.237571,0.0013750789
42392000,1.3090065,0.0014544517
43396000,1.3610139,0.0015122377
44396000,1.3987646,0.0015541831
45412000,0.8322278,0.00092469767
46436000,0.7099976,0.0007888863
47444000,0.734936,0.0008165956
48444000,0.70388377,0.0007820931
49456000,0.0005690769,6.323077e-07
