timestamp,saturation_status
39621654,1533
39623163,1533
40624644,1533
41621687,1533
42623144,1533
43624642,1333
44621646,1
45623189,1
46624635,1
47624616,1
48623101,1
49623058,1
50624511,1
51621509,1
52622921,1
53624353,1
54624338,1
55622770,1
56622657,1
57624093,1
58622508,1
59622426,1
60623846,1
61625246,1
62622155,1
63623549,1
64624947,1
65621882,1
66623230,1
67624622,1
68624551,1
69622938,1
70622774,1
71624159,1
72622542,1533
73622430,1533
