timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
5003000,0.0,0.0,0.0,1
5100000,0.0,0.0,0.0,1
6008000,0.0,0.0,0.0,1
6915000,0.0,0.0,0.0,1
7921000,0.0,0.0,0.0,1
8935000,0.0,0.0,0.0,1
9943000,0.0,0.0,0.0,1
10948000,0.0,0.0,0.0,1
11964000,0.0,0.0,0.0,1
12972000,0.0,0.0,0.0,1
13979000,0.0,0.0,0.0,1
14988000,0.0,0.0,0.0,1
15992000,0.0,0.0,0.0,1
17008000,0.0,0.0,0.0,1
17906000,0.0,0.0,0.0,1
18912000,0.0,0.0,0.0,1
19920000,0.0,0.0,0.0,1
20933000,0.0,0.0,0.0,1
21932000,0.0,0.0,0.0,1
22235000,0.0,0.0,0.0,1
50743000,0.0,0.0,0.0,1
50852000,0.0,0.0,0.0,1
51652000,0.0,0.0,0.0,1
52656000,0.0,0.0,0.0,1
