timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,calibration_count
504000,504000,1311004,1311004,0.0,0.0,0.0,0.0,1.197501e-09,-0.068611756,7000,7000,0,0
1004000,1004000,1311004,1311004,0.0,0.0,0.0,0.0,1.197501e-09,-0.068611756,7000,7000,0,0
1500000,1500000,1311004,1311004,0.0,0.0,0.0,0.0,6.842864e-10,-0.039206725,4000,4000,0,0
2004000,2004000,1311004,1311004,0.0,0.0,0.0,0.0,1.197501e-09,-0.068611756,7000,7000,0,0
2500000,2500000,1311004,1311004,0.0,0.0,0.0,0.0,6.842864e-10,-0.039206725,4000,4000,0,0
3000000,3000000,1311004,1311004,0.0,0.0,0.0,0.0,1.197501e-09,-0.068611756,7000,7000,0,0
3505000,3505000,1311004,1311004,0.0,0.0,0.0,0.0,1.3685728e-09,-0.07841345,8000,8000,0,0
3996000,3996000,1311004,1311004,0.0,0.0,0.0,0.0,1.197501e-09,-0.068611756,7000,7000,0,0
4500000,4493000,1311004,1311004,0.0,0.0,0.0,0.0,1.3685728e-09,-0.07841345,8000,8000,0,0
5005000,4997000,1311004,1311004,0.0,0.0,0.0,0.0,6.842864e-10,-0.039206725,4000,4000,0,0
5501000,5497000,1311004,1311004,0.0,0.0,0.0,0.0,6.842864e-10,-0.039206725,4000,4000,0,0
6004000,5997000,1311004,1311004,0.0,0.0,0.0,0.0,6.842864e-10,-0.039206725,4000,4000,0,0
6504000,6497000,1311004,1311004,0.0,0.0,0.0,0.0,1.3685728e-09,-0.07841345,8000,8000,0,0
7005000,6997000,1311004,1311004,0.0,0.0,0.0,0.0,6.842864e-10,-0.039206725,4000,4000,0,0
7500000,7493000,1311004,1311004,0.0,0.0,0.0,0.0,6.842864e-10,-0.039206725,4000,4000,0,0
8005000,7997000,1311004,1311004,0.0,0.0,0.0,0.0,6.842864e-10,-0.039206725,4000,4000,0,0
8504000,8497000,1311004,1311004,0.0,0.0,0.0,0.0,6.842864e-10,-0.039206725,4000,4000,0,0
9000000,8992000,1311004,1311004,0.0,0.0,0.0,0.0,5.1321475e-10,-0.029405039,3000,3000,0,0
9497000,9493000,1311004,1311004,0.0,0.0,0.0,0.0,1.3685728e-09,-0.07841345,8000,8000,0,0
10004000,9997000,1311004,1311004,0.0,0.0,0.0,0.0,6.842864e-10,-0.039206725,4000,4000,0,0
10500000,10496000,1311004,1311004,0.0,0.0,0.0,0.0,6.842864e-10,-0.039206725,4000,4000,0,0
11000000,10996000,1311004,1311004,0.0,0.0,0.0,0.0,6.842864e-10,-0.039206725,4000,4000,0,0
11504000,11497000,1311004,1311004,0.0,0.0,0.0,0.0,6.842864e-10,-0.039206725,4000,4000,0,0
12001000,11997000,1311004,1311004,0.0,0.0,0.0,0.0,6.842864e-10,-0.039206725,4000,4000,0,0
12504000,12497000,1311004,1311004,0.0,0.0,0.0,0.0,6.842864e-10,-0.039206725,4000,4000,0,0
12996000,12989000,1311004,1311004,0.0,0.0,0.0,0.0,8.553578e-10,-0.04900839,5000,5000,0,0
13504000,13497000,1311004,1311004,0.0,0.0,0.0,0.0,6.842864e-10,-0.039206725,4000,4000,0,0
13997000,13993000,1311004,1311004,0.0,0.0,0.0,0.0,8.553578e-10,-0.04900839,5000,5000,0,0
14500000,14496000,1311004,1311004,0.0,0.0,0.0,0.0,1.197501e-09,-0.068611756,7000,7000,0,0
15000000,14996000,1311004,1311004,0.0,0.0,0.0,0.0,1.197501e-09,-0.068611756,7000,7000,0,0
15501000,15496000,1311004,1311004,0.0,0.0,0.0,0.0,1.197501e-09,-0.068611756,7000,7000,0,0
16005000,15997000,1311004,1311004,0.0,0.0,0.0,0.0,1.3685728e-09,-0.07841345,8000,8000,0,0
16500000,16496000,1311004,1311004,0.0,0.0,0.0,0.0,1.3685728e-09,-0.07841345,8000,8000,0,0
17000000,16996000,1311004,1311004,8.0311665e-06,-1.9213714e-05,1.3851685e-06,-4.4120763e-05,-1.086942e-05,-0.024769116,4000,4000,0,0
17504000,17497000,1311004,1311004,-2.2571692e-05,2.7066231e-05,4.3381724e-06,-0.00056078937,-0.00017059996,-0.06862135,5000,5000,0,0
18004000,17997000,1311004,1311004,4.279911e-05,0.000250303,5.21113e-05,-2.7684393e-07,8.605857e-09,-0.053279728,5000,5000,0,0
18500000,18496000,1311004,1311004,-5.9503886e-06,0.00014698035,4.5121258e-05,-2.424396e-06,1.771028e-08,-0.06301038,7000,7000,0,0
19000000,18993000,1311004,1311004,3.0738334e-05,0.000102340375,-1.7260612e-05,-8.8509114e-07,5.7510725e-09,-0.048817605,5000,5000,0,0
19500000,19493000,1311004,1311004,-3.9851468e-05,-0.00013090213,-1.3555236e-05,1.1280163e-08,1.3792705e-08,-0.04776264,5000,5000,0,0
20000000,19996000,1311004,1311004,0.00011734594,-0.00015853909,-2.720626e-06,1.152289e-06,3.394825e-09,-0.06797659,7000,7000,0,0
20500000,20496000,1311004,1311004,-9.003111e-05,-0.00010473439,5.066643e-07,1.077791e-06,-2.5118817e-08,-0.03906268,4000,4000,0,0
21004000,20997000,1311004,1311004,-4.1806103e-05,-4.8300685e-06,2.5554518e-06,4.346347e-07,6.760826e-08,-0.048383866,5000,5000,0,0
21496000,21489000,1311004,1311004,0.0002792675,0.00010065035,-4.1740432e-07,7.569081e-09,5.8965304e-07,-0.03743401,4000,4000,0,0
21993000,21988000,1311004,1311004,1.4346799e-05,4.2363277e-05,-4.2325196e-06,2.9206308e-08,6.825135e-08,-0.03908295,4000,4000,0,0
22505000,22497000,1311004,1311004,2.4766816e-05,-4.1559982e-05,-3.6839106e-06,3.1052494e-07,-3.1403965e-07,-0.07864087,8000,8000,0,0
23004000,22997000,1311004,1311004,-0.00012645607,-1.7259918e-05,5.345754e-06,1.2740196e-07,-8.166745e-07,-0.03954648,4000,4000,0,0
23505000,23497000,1311004,1311004,-2.8365826e-05,-4.484463e-05,5.161889e-06,8.813278e-09,-6.2951545e-07,-0.049797557,5000,5000,0,0
24000000,23996000,1311004,1311004,-5.238647e-05,2.7117212e-05,3.464278e-06,-2.127177e-07,-2.0278317e-07,-0.03924208,4000,4000,0,0
24504000,24497000,1311004,1311004,9.890933e-05,0.00016604869,5.5751752e-06,-8.2815683e-07,-2.7244223e-08,-0.04964519,5000,5000,0,0
25000000,24996000,1311004,1311004,-5.8694528e-05,4.744135e-05,2.0509708e-06,-2.1303407e-07,-2.389162e-10,-0.039041106,4000,4000,0,0
25504000,25497000,1311004,1311004,4.3590382e-05,-7.9644946e-05,-5.4957377e-06,6.584349e-08,2.1640827e-07,-0.03979831,4000,4000,0,0
26001000,25996000,1311004,1311004,0.00014497327,-1.8618312e-05,-1.5602822e-05,6.752638e-07,9.84557e-07,-0.06771851,7000,7000,0,0
26500000,26496000,1311004,1311004,-9.037648e-05,-0.0057068802,-1.6107641e-06,1.3933678e-07,4.338802e-07,-0.069071054,7000,7000,0,0
27000000,26996000,1311004,1311004,-1.4369075e-05,0.0047407593,-1.0944665e-05,-2.3119266e-05,1.9944883e-07,-0.067868955,7000,7000,0,0
27504000,27497000,1311004,1311004,6.382423e-05,0.0013311617,3.9274546e-06,-2.3450862e-06,3.4126277e-08,-0.038617276,4000,4000,0,0
28005000,27997000,1311004,1311004,5.341002e-05,-0.013425084,-5.147979e-07,8.760083e-06,-7.8249094e-08,-0.056487083,5000,5000,0,0
28505000,28497000,1311004,1311004,-6.584918e-05,0.0041058515,5.5938676e-06,-1.0668711e-05,-4.2192997e-07,-0.03901011,4000,4000,0,0
28996000,28992000,1311004,1311004,-4.0187147e-06,5.326566e-06,-2.5366714e-06,8.46774e-09,-4.0972432e-07,-0.037556443,4000,4000,0,0
29504000,29497000,1311004,1311004,-0.000121042984,-0.0038468547,5.943091e-06,7.613436e-06,-5.7021134e-07,-0.07780504,8000,8000,0,0
30000000,29996000,1311004,1311004,4.327474e-05,0.005679077,4.7726844e-06,-5.9078493e-06,-5.1713986e-08,-0.04095347,4000,4000,0,0
30504000,30497000,1311004,1311004,3.3581862e-05,-0.0022673463,4.3821583e-06,6.297958e-06,-2.7142164e-08,-0.03894383,4000,4000,0,0
31004000,30997000,1311004,1311004,-4.1212912e-05,-0.0014054734,4.0544483e-06,2.8569577e-06,-8.821358e-08,-0.047969427,5000,5000,0,0
31504000,31497000,1311004,1311004,-6.182266e-05,0.025973931,2.7694357e-06,-1.3755072e-05,-5.8832406e-08,-0.0814878,8000,8000,0,0
32000000,31996000,1311004,1311004,3.086311e-06,-0.0053719836,-6.0904963e-06,1.1448143e-05,3.8551673e-09,-0.039136335,4000,4000,0,0
32500000,32493000,1311004,1311004,3.4584413e-05,0.0005323235,3.6001504e-06,-1.0342361e-07,7.6115796e-08,-0.038032282,4000,4000,0,0
33001000,32997000,1311004,1311004,4.066398e-07,0.0032645308,5.1260304e-06,-7.4389786e-06,1.2088161e-07,-0.05111206,5000,5000,0,0
33497000,33493000,1311004,1311004,3.307939e-05,-0.008047878,5.7086127e-06,1.3584821e-05,1.2343794e-07,-0.052212134,5000,5000,0,0
34000000,33993000,1311004,1311004,-4.3669934e-05,0.00059331884,-1.286122e-06,-3.3318797e-06,3.9156273e-08,-0.0382454,4000,4000,0,0
34504000,34497000,1311004,1311004,3.8376653e-05,0.0010924116,-5.929275e-06,6.4830474e-06,4.9014755e-08,-0.07815876,8000,8000,0,0
35000000,34996000,1311004,1311004,-3.0492929e-05,0.00014570882,-3.967719e-06,3.386075e-08,1.4616449e-08,-0.03929351,4000,4000,0,0
