timestamp,param5,param6,param1,param2,param3,param4,param7,command,target_system,target_component,source_system,source_component,confirmation,from_external
13808000,0.0,0.0,33.0,4.0,3.0,0.0,0.0,176,2,0,0,0,0,1
14529000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,2,0,0,0,0,1
14637000,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,2,0,0,0,0,1
14748000,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,2,0,0,0,0,1
15260000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,2,0,0,0,0,1
15260000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,2,0,0,0,0,1
15264000,0.0,0.0,2.0,1.0,0.0,0.0,666.0,183,2,0,0,0,0,1
16277000,-1.0,0.0,2.0,3.0,-0.012531161,-0.031692095,666.0,183,2,0,0,0,0,1
21297000,0.0,0.0,2.0,3.0,0.0,0.0,777.0,183,2,0,0,0,0,1
21317000,0.0,0.0,2.0,6.0,0.0,0.0,666.0,183,2,0,0,0,0,1
26333000,0.0,0.0,2.0,6.0,0.0,0.0,777.0,183,2,0,0,0,0,1
26345000,0.0,0.0,2.0,8.0,0.0,0.0,666.0,183,2,0,0,0,0,1
36364000,0.0,0.0,2.0,8.0,0.0,0.0,777.0,183,2,0,0,0,0,1
36380000,40.154029846191406,116.259521484375,0.0,0.0,0.0,0.0,49.915,21,2,0,0,0,0,1
36380000,0.0,0.0,2.0,7.0,0.0,0.0,666.0,183,2,0,0,0,0,1
41392000,0.0,0.0,2.0,7.0,0.0,0.0,777.0,183,2,0,0,0,0,1
