timestamp,instance_count,seq_reached,seq_current,seq_total,item_changed_index,item_do_jump_remaining,valid,warning,finished,failure,stay_in_failsafe,flight_termination,item_do_jump_changed,execution_mode
11037000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
14540000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
36389000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
39372000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
39408000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
39416000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
39473000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
39525000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
39568000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
39624000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
39668000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
39716000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
39772000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
39817000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
39868000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
39920000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
39973000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40017000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40072000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40120000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40177000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40225000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40277000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40324000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40372000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40416000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40429000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40488000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40533000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40585000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40633000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40680000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40733000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40781000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40829000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40885000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40936000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40992000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
41044000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
41089000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
41141000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
41193000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
41240000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
41292000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
41336000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
