timestamp,main_state_changes,main_state
60000,0,0
569000,0,0
1077000,0,0
1513000,0,0
2020000,0,0
2525000,0,0
3036000,0,0
3536000,0,0
4040000,0,0
4280000,0,0
4792000,0,0
5296000,0,0
5796000,0,0
6296000,0,0
6805000,0,0
7316000,0,0
7817000,0,0
8325000,0,0
8836000,0,0
9341000,0,0
9849000,0,0
10360000,0,0
10860000,0,0
11037000,1,4
11537000,1,4
12037000,1,4
12545000,1,4
13048000,1,4
13556000,1,4
13820000,1,4
14320000,1,4
14333000,1,4
14540000,1,4
14645000,2,7
14765000,2,7
15264000,2,7
15769000,2,7
16269000,2,7
16281000,2,7
16785000,2,7
17296000,2,7
17805000,2,7
18309000,2,7
18809000,2,7
19317000,2,7
19825000,2,7
20325000,2,7
20828000,2,7
21308000,2,7
21325000,2,7
21832000,2,7
22345000,2,7
22860000,2,7
23368000,2,7
23876000,2,7
24385000,2,7
24893000,2,7
25400000,2,7
25900000,2,7
26345000,2,7
26357000,2,7
26857000,2,7
27360000,2,7
27869000,2,7
28369000,2,7
28869000,2,7
29377000,2,7
29889000,2,7
30389000,2,7
30889000,2,7
31397000,2,7
31904000,2,7
32417000,2,7
32925000,2,7
33432000,2,7
33940000,2,7
34453000,2,7
34956000,2,7
35465000,2,7
35968000,2,7
36376000,2,7
36389000,3,11
36889000,3,11
37401000,3,11
37908000,3,11
38408000,3,11
38912000,3,11
39416000,3,11
39920000,3,11
40429000,3,11
40936000,3,11
41356000,3,11
41396000,3,11
41901000,3,11
