timestamp,main_state_changes,main_state
64000,0,0
568000,0,0
1076000,0,0
1516000,0,0
2024000,0,0
2532000,0,0
3039000,0,0
3540000,0,0
4048000,0,0
4275000,0,0
4779000,0,0
5288000,0,0
5791000,0,0
6300000,0,0
6803000,0,0
7308000,0,0
7808000,0,0
8308000,0,0
8820000,0,0
9328000,0,0
9832000,0,0
10332000,0,0
10836000,0,0
11060000,1,4
11564000,1,4
12076000,1,4
12583000,1,4
13088000,1,4
13595000,1,4
14100000,1,4
14604000,1,4
15115000,1,4
15139000,1,4
15648000,1,4
15780000,1,4
16089000,1,4
16264000,2,7
16424000,2,7
16928000,2,7
16956000,2,7
16983000,2,7
17019000,2,7
17520000,2,7
18024000,2,7
18192000,2,7
18204000,2,7
18712000,2,7
19213000,2,7
19715000,2,7
20217000,2,7
20720000,2,7
21228000,2,7
21736000,2,7
22243000,2,7
22743000,2,7
23247000,2,7
23391000,2,7
23512000,2,7
23684000,2,7
23732000,2,7
24240000,2,7
24748000,2,7
25256000,2,7
25759000,2,7
26260000,2,7
26764000,2,7
27272000,2,7
27779000,2,7
28291000,2,7
28796000,2,7
29300000,2,7
29800000,2,7
30300000,2,7
30800000,2,7
31307000,2,7
31816000,2,7
32320000,2,7
32825000,2,7
33336000,2,7
33839000,2,7
34344000,2,7
34848000,2,7
35352000,2,7
35856000,2,7
36364000,2,7
36869000,2,7
37372000,2,7
37880000,2,7
38383000,2,7
38891000,2,7
39392000,2,7
39896000,2,7
40404000,2,7
40908000,2,7
41419000,2,7
41928000,2,7
42431000,2,7
42939000,2,7
43443000,2,7
43924000,2,7
43952000,2,7
44080000,3,11
44092000,3,11
44596000,3,11
45096000,3,11
45604000,3,11
46112000,3,11
46623000,3,11
47124000,3,11
47632000,3,11
48139000,3,11
48640000,3,11
49152000,3,11
49464000,3,11
49972000,3,11
