timestamp,armed,prearmed,ready_to_arm,lockdown,manual_lockdown,force_failsafe,in_esc_calibration_mode,soft_stop
64000,0,0,1,0,0,0,0,0
568000,0,0,1,0,0,0,0,0
1076000,0,0,1,0,0,0,0,0
1516000,0,0,1,0,0,0,0,0
2024000,0,0,1,0,0,0,0,0
2532000,0,0,1,0,0,0,0,0
3039000,0,0,1,0,0,0,0,0
3540000,0,0,1,0,0,0,0,0
4048000,0,0,1,0,0,0,0,0
4275000,0,0,1,0,0,0,0,0
4779000,0,0,1,0,0,0,0,0
5288000,0,0,1,0,0,0,0,0
5791000,0,0,1,0,0,0,0,0
6300000,0,0,1,0,0,0,0,0
6803000,0,0,1,0,0,0,0,0
7308000,0,0,1,0,0,0,0,0
7808000,0,0,1,0,0,0,0,0
8308000,0,0,1,0,0,0,0,0
8820000,0,0,1,0,0,0,0,0
9328000,0,0,1,0,0,0,0,0
9832000,0,0,1,0,0,0,0,0
10332000,0,0,1,0,0,0,0,0
10836000,0,0,1,0,0,0,0,0
11060000,0,0,1,0,0,0,0,0
11564000,0,0,1,0,0,0,0,0
12076000,0,0,1,0,0,0,0,0
12583000,0,0,1,0,0,0,0,0
13088000,0,0,1,0,0,0,0,0
13595000,0,0,1,0,0,0,0,0
14100000,0,0,1,0,0,0,0,0
14604000,0,0,1,0,0,0,0,0
15115000,0,0,1,0,0,0,0,0
15139000,0,0,1,0,0,0,0,0
15648000,0,0,1,0,0,0,0,0
15780000,0,0,1,0,0,0,0,0
16089000,1,0,1,0,0,0,0,0
16264000,1,0,1,0,0,0,0,0
16424000,1,0,1,0,0,0,0,0
16928000,1,0,1,0,0,0,0,0
16956000,1,0,1,0,0,0,0,0
16983000,1,0,1,0,0,0,0,0
17019000,1,0,1,0,0,0,0,0
17520000,1,0,1,0,0,0,0,0
18024000,1,0,1,0,0,0,0,0
18192000,1,0,1,0,0,0,0,0
18204000,1,0,1,0,0,0,0,0
18712000,1,0,1,0,0,0,0,0
19213000,1,0,1,0,0,0,0,0
19715000,1,0,1,0,0,0,0,0
20217000,1,0,1,0,0,0,0,0
20720000,1,0,1,0,0,0,0,0
21228000,1,0,1,0,0,0,0,0
21736000,1,0,1,0,0,0,0,0
22243000,1,0,1,0,0,0,0,0
22743000,1,0,1,0,0,0,0,0
23247000,1,0,1,0,0,0,0,0
23391000,1,0,1,0,0,0,0,0
23512000,1,0,1,0,0,0,0,0
23684000,1,0,1,0,0,0,0,0
23732000,1,0,1,0,0,0,0,0
24240000,1,0,1,0,0,0,0,0
24748000,1,0,1,0,0,0,0,0
25256000,1,0,1,0,0,0,0,0
25759000,1,0,1,0,0,0,0,0
26260000,1,0,1,0,0,0,0,0
26764000,1,0,1,0,0,0,0,0
27272000,1,0,1,0,0,0,0,0
27779000,1,0,1,0,0,0,0,0
28291000,1,0,1,0,0,0,0,0
28796000,1,0,1,0,0,0,0,0
29300000,1,0,1,0,0,0,0,0
29800000,1,0,1,0,0,0,0,0
30300000,1,0,1,0,0,0,0,0
30800000,1,0,1,0,0,0,0,0
31307000,1,0,1,0,0,0,0,0
31816000,1,0,1,0,0,0,0,0
32320000,1,0,1,0,0,0,0,0
32825000,1,0,1,0,0,0,0,0
33336000,1,0,1,0,0,0,0,0
33839000,1,0,1,0,0,0,0,0
34344000,1,0,1,0,0,0,0,0
34848000,1,0,1,0,0,0,0,0
35352000,1,0,1,0,0,0,0,0
35856000,1,0,1,0,0,0,0,0
36364000,1,0,1,0,0,0,0,0
36869000,1,0,1,0,0,0,0,0
37372000,1,0,1,0,0,0,0,0
37880000,1,0,1,0,0,0,0,0
38383000,1,0,1,0,0,0,0,0
38891000,1,0,1,0,0,0,0,0
39392000,1,0,1,0,0,0,0,0
39896000,1,0,1,0,0,0,0,0
40404000,1,0,1,0,0,0,0,0
40908000,1,0,1,0,0,0,0,0
41419000,1,0,1,0,0,0,0,0
41928000,1,0,1,0,0,0,0,0
42431000,1,0,1,0,0,0,0,0
42939000,1,0,1,0,0,0,0,0
43443000,1,0,1,0,0,0,0,0
43924000,1,0,1,0,0,0,0,0
43952000,1,0,1,0,0,0,0,0
44080000,1,0,1,0,0,0,0,0
44092000,1,0,1,0,0,0,0,0
44596000,1,0,1,0,0,0,0,0
45096000,1,0,1,0,0,0,0,0
45604000,1,0,1,0,0,0,0,0
46112000,1,0,1,0,0,0,0,0
46623000,1,0,1,0,0,0,0,0
47124000,1,0,1,0,0,0,0,0
47632000,1,0,1,0,0,0,0,0
48139000,1,0,1,0,0,0,0,0
48640000,1,0,1,0,0,0,0,0
49152000,0,0,1,0,0,0,0,0
49464000,0,0,1,0,0,0,0,0
49972000,0,0,1,0,0,0,0,0
