timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
5012000,0.0,0.0,0.0,1
5108000,0.0,0.0,0.0,1
5920000,0.0,0.0,0.0,1
6936000,0.0,0.0,0.0,1
7944000,0.0,0.0,0.0,1
8953000,0.0,0.0,0.0,1
9961000,0.0,0.0,0.0,1
10984000,0.0,0.0,0.0,1
11984000,0.0,0.0,0.0,1
12992000,0.0,0.0,0.0,1
14004000,0.0,0.0,0.0,1
15016000,0.0,0.0,0.0,1
15928000,0.0,0.0,0.0,1
16932000,0.0,0.0,0.0,1
17944000,0.0,0.0,0.0,1
18847000,0.0,0.0,0.0,1
47219000,0.0,0.0,0.0,1
47321000,0.0,0.0,0.0,1
48124000,0.0,0.0,0.0,1
49144000,0.0,0.0,0.0,1
