timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
18960000,18960000,2.6779451,3.5801747,-2.5132742,-1.2566371,0.0,1.2566371,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
18972000,18972000,-2.896614,3.7000084,-2.5132737,-1.2566366,4.8865866e-07,1.2566376,2.5132747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
19960000,19960000,3.0474098,3.8353283,-2.5121276,-1.2555501,0.0013264819,1.258172,2.5146983,-0.025537424,-0.028059848,-0.030351598,-0.029245337,-0.026269328,0.057769097,0.059358574,0.057451077,0.054681476,0.054878376,0.2000897,0.19995236,0.1998809,0.19997397,0.20010306
20960000,20960000,-0.5051236,3.3774042,-2.4509985,-1.2086511,-0.02105435,1.2060821,2.51436,0.066201046,0.036544867,0.018861793,0.035397045,0.06642893,-0.024550386,-0.015904568,-0.039818,-0.06549528,-0.056938924,0.18681398,0.22253962,0.22698124,0.19330822,0.17035691
21964000,21964000,-0.14132185,2.6123571,-2.40332,-1.1263008,-0.0136966575,1.1232917,2.4512691,-0.09449364,-0.08156426,-0.038688205,-0.015816476,-0.04780778,0.068666816,0.022057913,0.017612845,0.055216435,0.09388031,0.14783068,0.22995737,0.2764425,0.20825607,0.13751332
22963000,22963000,-0.13484316,2.245247,-2.3574271,-1.0753231,-0.019781446,1.0674943,2.419033,0.08338179,0.07174207,0.0010502767,-0.049602024,-0.008352598,-0.16105917,-0.07626865,-0.057592124,-0.11282033,-0.19188946,0.12656936,0.23986466,0.30992267,0.20972826,0.113915086
23961000,23961000,-0.0078074606,2.0213697,-2.3483377,-1.0308293,0.0046705822,1.0462941,2.3780308,-0.018789217,-0.008504417,-0.0024138093,-0.0049051456,-0.015943665,-0.06489987,-0.06877782,-0.062348265,-0.0537519,-0.052630436,0.10716009,0.22935632,0.3322484,0.22563092,0.105604224
24960000,24960000,0.0733435,1.8982775,-2.3475895,-1.0024478,0.022686616,1.0352716,2.3462772,-0.07995216,-0.06972089,-0.049429197,-0.039232723,-0.05419123,-0.029885104,-0.053533547,-0.05312943,-0.03578625,-0.015368275,0.095227286,0.21938491,0.34507647,0.23837997,0.10193136
25964000,25964000,0.15683024,1.7540926,-2.3469398,-0.9680309,0.045572475,1.0243614,2.309544,0.0040354673,-0.05524175,-0.049086623,-0.0039549097,0.045658685,0.107512176,0.075376876,0.024107568,0.0021303855,0.042520776,0.08202507,0.20685004,0.35941353,0.25393432,0.09777702
26952000,26952000,0.15458585,1.5983837,-2.328537,-0.94007033,0.047718436,0.99852645,2.2824373,-0.021551674,-0.034680776,-0.050868638,-0.05653224,-0.0421087,-0.061635237,-0.043321624,-0.047312472,-0.062362265,-0.07764979,0.07198128,0.20557763,0.3771135,0.2573926,0.08793499
27956000,27956000,0.066124044,1.6081821,-2.3124647,-0.9570599,0.021903895,0.98600256,2.3003566,0.018945094,0.043697283,0.023008835,-0.012141455,-0.030692184,-0.031500217,0.009094976,0.03812331,0.037427124,-0.0050382204,0.07732525,0.22046207,0.3766979,0.24170999,0.083804816
28956000,28956000,0.057729322,1.4044377,-2.277597,-0.9185278,0.021863654,0.9486927,2.2666714,-0.021062031,-0.025418261,-0.050385024,-0.07094814,-0.0642175,-0.13761465,-0.10180305,-0.09421185,-0.10959186,-0.14392465,0.064451195,0.2214545,0.40213546,0.24199751,0.06996124
29952000,29952000,0.05768766,1.4447889,-2.2845092,-0.92689764,0.021893566,0.95779186,2.2763314,-0.07046384,-0.10805111,-0.08835601,-0.04594507,-0.01261428,0.018768556,-0.027821857,-0.06653425,-0.073439404,-0.025211684,0.067497745,0.22181581,0.39624214,0.24150738,0.07293691
30960000,30960000,0.07351225,1.1742705,-2.2388062,-0.8669024,0.030043937,0.9077907,2.2174363,-0.05331818,-0.07797502,-0.07339372,-0.054804996,-0.030539952,0.02482232,0.005912043,-0.014821824,-0.024245761,-0.006715551,0.049084425,0.21606323,0.43253106,0.2463283,0.055992987
31964000,31964000,0.061957296,1.1551707,-2.2328079,-0.86550266,0.025350053,0.9003489,2.2140462,0.02548052,0.022436224,0.02384634,0.02697035,0.030036923,-0.024151707,-0.027870212,-0.03082662,-0.031609923,-0.02812173,0.048307013,0.2180707,0.4355686,0.24395609,0.054097515
