timestamp,error_count,differential_pressure_raw_pa,differential_pressure_filtered_pa,temperature,device_id
1000000,0,-0.4337092,-0.4337092,24.675455,0
2003000,0,-0.41904408,-0.41904408,24.675455,0
3003000,0,0.3257169,0.3257169,24.675455,0
4003000,0,0.55100846,0.55100846,24.675455,0
5000000,0,0.5046125,0.5046125,24.675455,0
6000000,0,-0.2823179,-0.2823179,24.675455,0
7008000,0,-0.6128732,-0.6128732,24.675455,0
8000000,0,-0.53501415,-0.53501415,24.675455,0
9000000,0,0.41930684,0.41930684,24.675455,0
10000000,0,-0.36233526,-0.36233526,24.675455,0
11001000,0,-0.591843,-0.591843,24.675455,0
12000000,0,0.15971233,0.15971233,24.675455,0
13000000,0,-0.6183219,-0.6183219,24.675455,0
14000000,0,0.44420302,0.44420302,24.675455,0
15000000,0,0.10856829,0.10856829,24.675455,0
16003000,0,-0.14904515,-0.14904515,24.675455,0
17003000,0,-0.6013179,-0.6013179,24.675455,0
18000000,0,0.0739448,0.0739448,24.675455,0
19007000,0,-0.5408916,-0.5408916,24.675455,0
20002000,0,0.46053597,0.46053597,24.675455,0
21000000,0,-0.11074771,-0.11074771,24.675455,0
22008000,0,-0.13758795,-0.13758795,24.675455,0
23003000,0,0.14493008,0.14493008,24.67546,0
24003000,0,0.47289106,0.47289106,24.67466,0
25000000,0,-0.15952048,-0.15952048,24.673075,0
26004000,0,0.5158268,0.5158268,24.671904,0
27003000,0,-0.5011661,-0.5011661,24.670958,0
28001000,0,0.038876265,0.038876265,24.670889,0
29000000,0,-0.08991734,-0.08991734,24.670877,0
30000000,0,-0.4351446,-0.4351446,24.67071,0
31004000,0,0.58276176,0.58276176,24.67087,0
32000000,0,0.108886495,0.108886495,24.670946,0
33008000,0,-0.59982824,-0.59982824,24.670788,0
34000000,0,-0.039209552,-0.039209552,24.670532,0
35002000,0,-0.33850515,-0.33850515,24.670414,0
36000000,0,-0.6268161,-0.6268161,24.670183,0
37000000,0,0.07235869,0.07235869,24.670553,0
38003000,0,-0.2952705,-0.2952705,24.670683,0
39003000,0,-0.3856516,-0.3856516,24.670706,0
40003000,0,-0.20063384,-0.20063384,24.670898,0
41006000,0,0.49478653,0.49478653,24.671085,0
42003000,0,-0.05159262,-0.05159262,24.67099,0
43003000,0,-0.5799589,-0.5799589,24.670532,0
44008000,0,0.1878276,0.1878276,24.670345,0
45003000,0,0.023639709,0.023639709,24.670223,0
46008000,0,-0.1735571,-0.1735571,24.670198,0
47000000,0,-0.4079732,-0.4079732,24.670183,0
48000000,0,0.024605745,0.024605745,24.669968,0
49003000,0,-0.17417961,-0.17417961,24.673088,0
50003000,0,0.0535505,0.0535505,24.67544,0
51003000,0,-0.14302914,-0.14302914,24.675459,0
52000000,0,0.1335838,0.1335838,24.675491,0
53003000,0,-0.14916389,-0.14916389,24.675491,0
54003000,0,-0.29106954,-0.29106954,24.675491,0
