timestamp,main_state_changes,main_state
24000,0,0
528000,0,0
1028000,0,0
1531000,0,0
2039000,0,0
2547000,0,0
2703000,0,0
3215000,0,0
3715000,0,0
4223000,0,0
4731000,0,0
5239000,0,0
5743000,0,0
6255000,0,0
6759000,0,0
7259000,0,0
7767000,0,0
8279000,0,0
8787000,0,0
9287000,0,0
9791000,0,0
10299000,0,0
10799000,0,0
11075000,1,4
11587000,1,4
12095000,1,4
12603000,1,4
13107000,1,4
13615000,1,4
14119000,1,4
14627000,1,4
15135000,1,4
15639000,1,4
16151000,1,4
16659000,1,4
17159000,1,4
17663000,1,4
18174000,1,4
18679000,1,4
19182000,1,4
19695000,1,4
20199000,1,4
20707000,1,4
21219000,1,4
21727000,1,4
22079000,1,4
22583000,1,4
22607000,1,4
22831000,1,4
22926000,2,7
23026000,2,7
23530000,2,7
24032000,2,7
24542000,2,7
25063000,2,7
25564000,2,7
26064000,2,7
26571000,2,7
27080000,2,7
27580000,2,7
28080000,2,7
28584000,2,7
28607000,2,7
29109000,2,7
29617000,2,7
29645000,2,7
30155000,2,7
30658000,2,7
31162000,2,7
31667000,2,7
32171000,2,7
32671000,2,7
33175000,2,7
33678000,2,7
34187000,2,7
34650000,2,7
34666000,2,7
35199000,2,7
35707000,2,7
36207000,2,7
36712000,2,7
37212000,2,7
37683000,2,7
37695000,2,7
38195000,2,7
38700000,2,7
39207000,2,7
39744000,2,7
40251000,2,7
40764000,2,7
41272000,2,7
41779000,2,7
42287000,2,7
42796000,2,7
43307000,2,7
43811000,2,7
44312000,2,7
44816000,2,7
45323000,2,7
45828000,2,7
46336000,2,7
46844000,2,7
47347000,2,7
47712000,3,11
48213000,3,11
48714000,3,11
49218000,3,11
49718000,3,11
50226000,3,11
50734000,3,11
51238000,3,11
51747000,3,11
52249000,3,11
52752000,3,11
52781000,3,11
52793000,3,11
